72,0.08,0.96,0.86,0.009497277497277499,-0.016218516770206408
73,0.0,0.24,0.99,0.03115530715530716,0.02519978852280353
74,0.0,0.4,0.75,-0.0247998487998488,-0.041407935757248965
80,0.0,0.6,0.86,-0.0196021276021276,-0.022706698519055706
81,0.0,0.78,0.25,0.019377727377727378,0.0007442567180011468
82,0.0,0.08,0.47,-0.01721996921996922,-0.02996922968391979
83,0.0,0.56,0.39,0.001688161688161688,-0.007622945959568018
84,0.15,0.29,0.08,-0.020436140436140438,-0.03479570474418717
95,0.0,0.0,0.09,0.024595368595368598,0.0027954194401229055
96,0.0,0.04,1.0,0.002568014568014568,0.004939510931518013
97,0.0,0.52,0.47,-0.021725073725073724,-0.030439994299392738
98,0.0,0.93,1.0,0.102981198981199,0.050881032968799034
99,0.0,0.88,0.74,-0.0695943575943576,-0.09903282467707594
0,0.06,0.08,0.63,-0.02886362886362887,-0.029901909885063735
1,0.25,0.89,0.69,-0.019117363117363118,-0.02728533515827655
2,0.55,0.13,0.66,0.04991763791763792,0.040882262046420544
3,0.19,0.14,0.47,0.10070888870888871,0.10434613870583619
4,0.9,0.09,0.75,0.028744444744444743,0.009792535872726132
35,0.03,0.47,0.64,0.05146632346632347,0.04670833509991492
36,0.81,0.17,0.98,-0.015516435516435516,-0.0318890480796185
37,0.0,0.8,0.39,0.010244854244854246,-0.0033019765574773957
38,0.9,0.01,0.06,0.05362187362187362,0.043052865188524095
39,0.32,0.77,0.71,0.04885198885198885,0.04091709775901953
30,0.04,0.88,0.03,0.03478466278466279,0.02009496386299119
31,0.8,0.06,0.21,-0.011771999771999771,-0.012444883227399728
32,0.85,0.5,0.96,0.05943685143685144,0.020293694487247264
33,0.23,0.48,0.68,0.012141696141696143,0.013793777741590702
34,0.0,0.38,0.29,-0.002082914082914083,-0.0004806693712335209
50,0.0,0.81,0.17,-0.0026363066363066364,-0.002722706382539167
51,0.37,0.83,0.01,0.0257979137979138,0.007748653891373015
52,0.0,0.86,0.75,-0.019523755523755525,-0.05418314011358936
53,0.02,0.15,0.17,0.05576427176427177,0.03415855496988275
54,0.08,0.64,0.99,0.05494326694326695,0.012821772941720069
115,0.0,0.75,0.67,-0.017044577044577045,-0.02667640311767988
116,0.0,0.51,0.66,0.02348762348762349,0.026537885030591707
117,0.0,0.77,0.28,0.020334932334932335,0.02082857855941468
118,0.0,0.19,0.79,-0.02850724050724051,-0.020274792808785407
119,0.0,0.01,0.25,-0.002185610185610186,-0.011056079157390259
65,0.0,1.0,0.0,0.08344735144735145,0.05607414118148965
66,0.0,0.86,0.52,-0.02836630036630037,-0.025526949158529308
67,0.0,0.31,0.65,-0.0013617733617733619,-0.00796452866439501
68,0.0,0.05,0.85,0.037097185097185105,0.05846629856694828
69,0.0,0.72,0.0,-0.010666906666906667,-0.01799442407736204
