p_cit,p_TassocL,p_TassocGgvnL,p_GassocLgvnT,p_LindTgvnG,CIT_final_call,,p_L->A,p_L->B,"diff(B|A,B|A,L)",final_call
1.0,0.882035184686794,7.59652548780981e-29,1.07677188591355e-193,1.0, , ,0.0,0.88,1.0, 
0.819921351223658,0.321361874200377,0.460933624631632,1.6642827745183201e-118,0.819921351223658, , ,0.0,0.56,0.17, 
0.999999997468637,0.941748986306965,1.24729905899854e-12,1.91177891401275e-44,0.999999997468637, , ,0.0,0.92,0.93, 
0.926065118640614,0.735997184832441,0.026052000647475,2.24524821539231e-05,0.926065118640614, , ,0.0,0.09,0.05, 
0.999802557262831,0.732517823426807,3.64618256191149e-06,2.4322187188518998e-90,0.999802557262831, , ,0.0,0.14,0.9, 
0.999998892848819,0.902964967741377,1.70005741389481e-05,7.888015725856679e-266,0.999998892848819, , ,0.0,0.82,0.96, 
0.451351523332791,0.451351523332791,0.372730070029274,3.6235001407412003e-16,0.118453582787068, , ,0.0,0.62,0.21, 
0.999934950899531,0.545249646169484,4.36257006939337e-07,8.334531493590599e-57,0.999934950899531, , ,0.0,0.85,1.0, 
1.0,0.0133609296558495,1.52535425817283e-28,2.6463171238358e-135,1.0, , ,0.0,0.01,1.0, 
0.0094764797697016,0.00625288673701,0.0094764797697016,8.99204515964742e-132,0.0070310426615763,causal, ,0.0,0.0,1.0, 
0.0064429655897174,0.0064429655897174,6.35188755996846e-26,0.0061004375396912,9.25239433957591e-21,causal, ,0.01,0.06,0.72, 
0.999998163207471,0.0648488779701926,2.26225517855057e-05,0.0018162078715884,0.999998163207471, , ,0.03,0.18,0.13, 
0.958354115705352,0.346341865190896,8.84162771000093e-14,9.70203158667044e-26,0.958354115705352, , ,0.0,0.3,1.0, 
0.353105298312152,0.353105298312152,3.479273346415e-12,0.0026467234914586,7.508764088102181e-17, , ,0.01,0.77,0.95, 
1.0,0.0088344671421698,6.21004742178023e-32,1.66145989859453e-137,1.0, , ,0.0,0.08,1.0, 
1.0,0.0217647342154934,7.432619599602691e-23,7.91778771646425e-31,1.0, , ,0.0,0.14,0.96, 
0.0107548781119059,7.14864021111177e-05,1.71294004415011e-43,0.0107548781119059,5.76731473166951e-23,causal, ,0.0,0.0,0.0,causal
1.0,0.574513335504275,2.23085791087143e-32,1.57396930020456e-07,1.0, , ,0.0,0.48,1.0, 
1.0,0.712968848667797,4.1129378282124595e-34,3.29418388260419e-101,1.0, , ,0.0,0.93,0.98, 
1.0,0.36670166307854,1.84911072900104e-127,6.03760679298882e-10,1.0, , ,0.0,0.72,0.99, 
0.761716710170029,0.41057043244418,1.30870260733795e-09,7.93169295945331e-22,0.761716710170029, , ,0.0,0.3,0.23, 
0.0123358380340558,0.0123358380340558,1.66928106240317e-12,0.0002124865638173,7.421012059460259e-11,causal, ,0.0,0.17,0.01, 
0.959397289368572,0.0165793411365958,0.959397289368572,1.67561230661864e-74,0.571116010479708, , ,0.0,0.11,0.31, 
0.993724967534873,0.156939580532279,0.0314205727103972,1.2600933269022e-13,0.993724967534873, , ,0.0,0.44,0.37, 
1.0,0.420349436757752,2.2483627375618202e-98,1.36963242244193e-15,1.0, , ,0.0,0.7,0.0, 
0.523569420737808,0.523569420737808,2.99525268213132e-09,0.002133964323321,9.37760587478282e-28, , ,0.0,0.91,0.86, 
0.999452557594442,0.47195741061586,3.85917793185893e-32,2.36090801097946e-12,0.999452557594442, , ,0.0,0.53,0.41, 
0.993890582017117,0.96966841436656,0.0031221619919025,8.2369311806992e-27,0.993890582017117, , ,0.0,1.0,0.2, 
0.113876975241671,0.113876975241671,4.01896667297922e-20,1.91906438780422e-06,5.15671505996197e-26, , ,0.0,0.24,0.62, 
0.999999999999993,0.760693539242134,1.15577057112925e-20,1.56873245834805e-147,0.999999999999993, , ,0.0,0.48,1.0, 
0.167329385608347,0.167329385608347,1.20078688259809e-10,8.512113400223271e-09,3.9534529479621e-18, , ,0.0,0.39,0.47, 
0.669890334057355,2.62852729055761e-06,0.669890334057355,2.64132012640121e-05,0.663440229605932, , ,0.2,0.0,0.99, 
0.959875889032693,0.959875889032693,0.077979135271453,2.57650581239936e-06,0.953608678113774, , ,0.0,0.49,0.01, 
0.279231169807271,0.279231169807271,2.2111470138708e-47,0.0001897534150608,0.0004693107947274, , ,0.0,0.55,0.02, 
0.999999999998095,1.43759333666407e-25,8.24716703912624e-13,2.7304922731127797e-42,0.999999999998095, , ,0.0,0.0,1.0, 
0.0232925900069925,0.0232925900069925,3.020928272283e-49,3.3407212723928705e-15,0.00401161326872,causal, ,0.0,0.04,0.15, 
0.206455669169337,0.206455669169337,0.0524809975988132,2.60764896957469e-26,0.0078800450846754, , ,0.0,0.39,0.05, 
0.999337535828045,0.3804155847017,2.19853632557092e-06,9.93413621455396e-180,0.999337535828045, , ,0.0,0.07,0.98, 
0.82908388925988,0.571970079125554,0.82908388925988,0.0016935687148865,0.699914359338224, , ,0.01,0.5,0.13, 
0.999999424977196,0.120240544045908,1.39471009504217e-07,4.3028132095166606e-09,0.999999424977196, , ,0.0,0.0,0.88, 
0.109577029938136,0.109577029938136,0.0001355282707498,6.686358065704571e-25,3.12618344311672e-05, , ,0.0,0.29,0.42, 
0.396235217584059,0.396235217584059,7.8282068907653e-12,0.0007339032695384,3.2064545828333598e-28, , ,0.0,0.3,0.59, 
0.951862024601387,0.951862024601387,0.0270376647201953,0.0009051155581968,0.777559581425134, , ,0.01,1.0,0.12, 
0.972198840455918,0.0001057662137102,0.972198840455918,1.90865659439107e-80,0.441681048868478, , ,0.0,0.0,0.57, 
0.999949018981293,0.21462783708059,1.67274871245912e-05,3.17967739700672e-90,0.999949018981293, , ,0.0,0.59,0.47, 
0.999525939068824,0.117064435972468,0.0005984768591128,6.948047629639981e-73,0.999525939068824, , ,0.0,0.25,0.26, 
0.999997837823002,0.165615459008762,5.01930710753546e-32,4.11118380375038e-34,0.999997837823002, , ,0.0,0.38,0.36, 
0.541180710039641,0.541180710039641,0.0019066083356374,0.0073205670433032,0.0005082508440325, , ,0.0,0.62,0.17, 
1.0,0.401172618510272,1.77647910479925e-89,2.59008641634984e-13,1.0, , ,0.0,0.54,0.38, 
0.902630141798671,0.0146199481318345,0.902630141798671,0.0001124671915401,0.397709324243835, , ,0.01,0.02,0.31, 
0.787390198916402,0.787390198916402,0.351669213704582,2.32443248102825e-239,0.734133550801119, , ,0.0,0.88,0.39, 
0.015178679269941,0.015178679269941,1.14773011007838e-12,0.0004202255768581,4.0056512440761496e-12,causal, ,0.0,0.07,0.84, 
0.998245957779227,0.773415043452319,4.12628886801264e-07,3.60145821886965e-05,0.998245957779227, , ,0.0,0.36,0.37, 
0.970361446992555,0.950650872731137,3.41627740492667e-05,0.0041185822329053,0.970361446992555, , ,0.01,0.58,0.86, 
0.0056454598036133,0.0056454598036133,4.79453388105194e-31,0.0013420200222012,1.25204389816224e-17,causal, ,0.0,0.0,0.23, 
0.146894754422235,0.146894754422235,3.55108794210014e-08,4.2105423238903e-27,0.0005365027554451, , ,0.0,0.23,0.75, 
0.803481078128803,0.365442406928624,0.230125893940574,4.9122515224136704e-20,0.803481078128803, , ,0.0,0.13,0.31, 
0.999999765990134,0.999616313620865,9.52887995183357e-14,1.6916993158976e-81,0.999999765990134, , ,0.0,0.96,0.93, 
0.811276030075433,0.410292432277388,2.29948988627103e-06,1.2659930152540798e-42,0.811276030075433, , ,0.0,0.71,0.52, 
0.999999999916609,0.823934015974152,1.54531439235946e-22,1.0896411353486599e-126,0.999999999916609, , ,0.0,0.34,0.91, 
0.168039752830762,0.0850349905877344,0.0070192790488698,2.10128272380207e-137,0.168039752830762, , ,0.0,0.11,0.14, 
0.999866669845985,0.903270836393795,6.162244921109181e-15,5.20787576938209e-07,0.999866669845985, , ,0.0,0.85,0.33, 
0.0986145030435977,0.0986145030435977,0.0002505109852052,2.6595557372202603e-74,0.074493661454301, , ,0.0,0.47,0.5, 
0.0499181651107833,0.0499181651107833,0.039063948016735,6.58017735308614e-13,0.032058900796206,causal, ,0.0,0.19,0.13, 
0.99992374609902,0.74210412907949,7.43892999020554e-36,4.67866588797746e-09,0.99992374609902, , ,0.0,0.29,0.25, 
0.492473422401236,0.492473422401236,6.06588578277313e-09,0.0001243598096061,7.49524300222584e-27, , ,0.0,0.35,0.2, 
0.439148380738899,0.0172620793897359,1.84224548857731e-75,9.051272312740639e-16,0.439148380738899, , ,0.0,0.14,0.99, 
1.65813117732872e-06,1.2849771389938599e-49,8.79022618521126e-12,7.20508500837478e-08,1.65813117732872e-06,causal, ,0.0,0.0,0.01,causal
0.44685841377947,0.382686907574709,0.44685841377947,4.9547253864314106e-239,0.0493087325453793, , ,0.0,0.56,0.64, 
0.999999999418458,0.774844913901251,1.84505004930766e-12,1.8750807557861699e-122,0.999999999418458, , ,0.0,0.24,0.39, 
0.999999999999999,0.0715597077336672,4.46173871226391e-39,3.5185788648137903e-88,0.999999999999999, , ,0.0,0.17,1.0, 
0.456950985293599,0.0851657605298858,0.456950985293599,1.72501955127729e-77,0.127629008150391, , ,0.0,0.13,0.86, 
0.0041252187131842,0.0041252187131842,0.0004145141144702,1.79601360861521e-05,0.0011771068638818,causal, ,0.0,0.05,0.74, 
0.999999999999701,0.897725260668778,1.50638036439979e-17,3.22980822138873e-94,0.999999999999701, , ,0.0,0.96,1.0, 
0.980042535668615,0.910126863177357,0.0424442708482985,8.34037445342067e-119,0.980042535668615, , ,0.0,0.98,0.94, 
0.999798099145721,0.89686271028144,8.02805854421362e-06,7.90879707983978e-17,0.999798099145721, , ,0.0,0.41,0.4, 
0.999999815587535,0.100603583977781,4.61664746698098e-09,6.15635380782028e-184,0.999999815587535, , ,0.0,0.12,1.0, 
0.970317285200552,0.855063737970986,0.0265682581769107,0.0059926636911876,0.970317285200552, , ,0.0,0.96,0.81, 
0.226200218200813,0.226200218200813,8.25750693063646e-21,0.0010768421145644,1.15865822023694e-41, , ,0.01,0.59,0.7, 
0.987775803163104,0.89514899129083,0.0004744756907347,2.16671441921271e-13,0.987775803163104, , ,0.0,0.17,0.61, 
0.0040778444667056,0.0040778444667056,6.1537684480399e-05,0.0001300486960469,0.0001270445119044,causal, ,0.0,0.12,0.3, 
0.978367684167883,0.470167034256653,0.0203192760630688,9.929247097288001e-17,0.978367684167883, , ,0.0,0.1,0.83, 
1.0,0.0006367641249574,1.71925753152544e-25,1.1165368650016899e-78,1.0, , ,0.0,0.18,0.98, 
0.726151959027157,0.666702088497779,0.5145228256009,4.6043209327975e-138,0.726151959027157, , ,0.0,0.47,0.96, 
0.985725058401626,0.0256004278876657,0.0419446158786966,1.32556105697015e-11,0.985725058401626, , ,0.0,0.09,0.82, 
0.999999999989645,0.578279331648496,1.71576615244905e-22,6.88522362138875e-12,0.999999999989645, , ,0.0,0.77,0.54, 
0.0915890254627261,0.0915890254627261,1.5636742916916599e-125,0.0011356815253991,4.02634285941973e-14, , ,0.0,0.06,0.05, 
1.0,0.0377936445251805,4.2828076695878e-14,3.1000051153420002e-86,1.0, , ,0.0,0.09,1.0, 
1.0,0.88427716635515,9.03686083818007e-71,1.10281422985e-313,1.0, , ,0.0,0.21,1.0, 
0.943548254460877,0.436600347600445,0.0724041424560222,9.13080366384066e-20,0.943548254460877, , ,0.0,0.41,0.02, 
0.430937966903835,0.104316503347513,0.002696047545386,1.46339800745228e-137,0.430937966903835, , ,0.0,0.07,0.74, 
1.0,0.149384132076848,4.12578715846997e-107,2.66445602115189e-33,1.0, , ,0.0,0.14,1.0, 
0.929585648485158,0.726602836041855,0.116362138218171,5.76629010381612e-16,0.929585648485158, , ,0.0,0.94,0.15, 
0.352283205488134,0.0291951683885646,0.352283205488134,2.1923001200710202e-54,0.170484849242065, , ,0.0,0.04,0.25, 
0.884329442672671,0.0002944867227994,0.884329442672671,0.0001004597615338,0.529943503075316, , ,0.0,0.0,0.25, 
0.530258365110241,0.530258365110241,2.16080816390147e-12,3.05367270606368e-05,0.0259323203786159, , ,0.0,0.7,0.74, 
0.743370123908266,0.453169558692273,0.743370123908266,1.76257161596691e-81,0.617758318842824, , ,0.0,0.74,0.96, 
0.621634979257376,0.0578676079863106,1.70358003268434e-52,6.03196308836002e-16,0.621634979257376, , ,0.0,0.06,0.99, 
0.999999794763087,0.482085020597504,3.67143522307357e-11,1.3217905634936e-12,0.999999794763087, , ,0.0,0.84,0.71, 
0.999999999999994,0.277267928921076,4.801312325253539e-22,3.64647117244207e-129,0.999999999999994, , ,0.0,0.08,1.0, 
0.964125212400561,0.964125212400561,0.619031382297241,2.58956006364028e-05,0.695109455036531, , ,0.0,0.17,0.73, 
0.166331385433357,0.10815351123684,0.166331385433357,1.06176245354771e-13,0.0893795337448353, , ,0.0,0.08,0.35, 
0.640897987024685,0.583395618571386,0.640897987024685,7.09327736681352e-75,0.638820298725585, , ,0.0,0.47,0.69, 
0.0045021639435793,0.0045021639435793,3.78293915293123e-41,3.75365653580572e-14,2.9491643885069604e-15,causal, ,0.0,0.15,0.05, 
0.999999999999985,0.372519870693291,4.62897464760598e-21,7.43913716707298e-08,0.999999999999985, , ,0.0,0.62,0.93, 
0.250553038611884,0.250553038611884,0.0119494114534538,1.22043485456737e-19,0.0047357732248339, , ,0.0,0.42,0.22, 
0.999999999997631,0.71113449355646,2.30018242195783e-12,0.0062315546066594,0.999999999997631, , ,0.0,0.46,0.67, 
0.995686293574236,0.0832460378305056,0.0048301289396726,1.0831095291143799e-11,0.995686293574236, , ,0.0,0.11,0.56, 
1.0,0.41753343379294,4.59746472512875e-61,1.30367489761966e-41,1.0, , ,0.0,0.49,1.0, 
0.42937828920824,0.0885364985663591,0.42937828920824,9.424943326977e-07,0.209677791631877, , ,0.0,0.26,0.22, 
0.26440324964467,0.26440324964467,0.0017740832131991,8.1278316109552e-17,7.05287126858998e-05, , ,0.0,0.34,0.07, 
0.0056615969609293,0.0012204708305618,0.0002186267691747,0.0056615969609293,0.0005020427119391,causal, ,0.03,0.0,0.83, 
0.999999999769768,0.894871653661839,5.87854206038009e-20,6.59355657597883e-87,0.999999999769768, , ,0.0,0.26,0.84, 
0.967356798003395,0.0099778822638652,0.0516660659722899,0.0039536746520205,0.967356798003395, , ,0.02,0.09,0.99, 
0.829268047880106,0.829268047880106,0.603670086318739,0.0043785550234504,0.429216596736467, , ,0.01,0.83,1.0, 
0.999999999755535,0.90713233447746,4.64378957561593e-66,5.10516338311555e-05,0.999999999755535, , ,0.0,0.0,0.38, 
0.999413708591213,0.852764490968387,5.94024988907064e-05,8.436691074221119e-135,0.999413708591213, , ,0.0,0.21,0.66, 
0.942036080544291,0.250088111491479,0.149312156134453,1.89798808639447e-06,0.942036080544291, , ,0.0,0.51,0.72, 
0.15227781267977,0.0312144777705946,0.15227781267977,2.5481330980859e-88,0.0257911945225625, , ,0.0,0.07,0.9, 
0.804978905488827,0.804978905488827,0.0433998791930856,2.78753484828537e-06,0.0312655093670696, , ,0.0,0.55,0.77, 
0.834553457226372,4.37185895323634e-07,0.834553457226372,3.0146565890222e-19,0.586950657693384, , ,0.0,0.0,0.24, 
1.0,0.0797003367586693,9.31145871687235e-28,1.97984437690803e-64,1.0, , ,0.0,0.08,1.0, 
0.998805641100253,0.756452399770664,1.9191623966519497e-11,2.29531840474041e-22,0.998805641100253, , ,0.0,0.55,0.84, 
0.975973637552427,0.821061986133433,3.34064891515056e-05,2.13819354595249e-05,0.975973637552427, , ,0.11,0.79,0.02, 
1.0,0.0231464806385645,1.88050381039898e-29,1.6944278202621002e-10,1.0, , ,0.0,0.05,0.99, 
0.999999927581125,0.288259829632324,1.63298465155975e-09,3.08408453064634e-05,0.999999927581125, , ,0.0,0.28,0.66, 
0.999397629196798,0.11147324233643,0.0056868876741516,2.11920704269749e-06,0.999397629196798, , ,0.0,0.14,0.93, 
0.314639284996802,0.285881311525593,0.314639284996802,7.36964846634178e-133,0.153089822876586, , ,0.0,0.39,0.8, 
0.0025924738045368,0.0007706994806659,0.0010359825195331,1.03367340624199e-14,0.0025924738045368,causal, ,0.0,0.02,0.56, 
0.893334839648032,0.671762907045276,0.0939762249583204,2.14172277695455e-13,0.893334839648032, , ,0.0,0.92,0.48, 
0.99685066114643,0.0006156851261681,0.0054910812366927,2.84107553404011e-05,0.99685066114643, , ,0.0,0.0,0.48, 
0.291537951557002,0.291537951557002,4.613738459671e-12,0.0071808030381909,2.48779266393769e-13, , ,0.01,0.75,0.15, 
0.999993029405715,0.380966378456061,1.03004753653016e-13,2.27826265436388e-118,0.999993029405715, , ,0.0,0.69,0.85, 
0.649790505916176,0.649790505916176,8.243304789449079e-22,0.0066061295678567,0.200462995538961, , ,0.0,0.08,0.01, 
0.156166487540443,0.156166487540443,0.0867021687577988,3.31268313920107e-27,0.0591723356652909, , ,0.0,0.25,0.37, 
0.999999999999996,0.247335695654132,6.8819668290628005e-59,2.2120640578027298e-156,0.999999999999996, , ,0.0,0.44,1.0, 
0.63171225964335,0.588813052506312,0.63171225964335,0.0009448293618434,0.348227056856262, , ,0.0,0.76,0.1, 
0.031099771615587,0.031099771615587,1.78070469574423e-08,3.7678174532623503e-54,0.0061892169280163,causal, ,0.0,0.16,0.02, 
0.0924930615521352,0.0924930615521352,3.87046356866545e-39,2.29479032919427e-11,0.0039885671650404, , ,0.0,0.19,0.03, 
0.920266455533978,0.552641478549669,0.172411696361923,0.0058459510796455,0.920266455533978, , ,0.0,0.82,0.58, 
0.802771872747693,0.652301519669101,3.55307331418934e-17,0.0001369911352357,0.802771872747693, , ,0.01,0.05,0.08, 
0.92003882140797,0.0002651126362495,0.167713197822584,7.03742657183819e-05,0.92003882140797, , ,0.01,0.0,0.45, 
0.778079479947832,0.53316510966059,0.55817507984253,0.0001211437053721,0.778079479947832, , ,0.0,0.7,0.47, 
1.0,0.806525517562653,4.5917766672921704e-98,3.73162686532302e-21,1.0, , ,0.0,0.88,1.0, 
0.994444500306596,0.740026289738991,2.66512603229968e-05,7.02445402194801e-05,0.994444500306596, , ,0.0,0.91,0.77, 
0.954051751698482,0.111080966900656,5.1216251473166096e-11,2.77755954066715e-75,0.954051751698482, , ,0.0,0.47,0.93, 
0.999999999475031,0.556661709072274,6.38466058933843e-10,1.21732956626347e-137,0.999999999475031, , ,0.0,0.41,1.0, 
0.0062749514770658,0.0062749514770658,3.58024574060061e-11,2.54911106609481e-05,4.40438863291705e-10,causal, ,0.0,0.02,0.12, 
1.0,0.0354224711087663,1.97840494046801e-22,2.56643104895589e-17,1.0, , ,0.0,0.2,0.98, 
0.616103533835572,0.422733222936008,2.7480004363626398e-18,3.1922997937920403e-09,0.616103533835572, , ,0.0,0.15,0.67, 
0.0008168439599101,1.04693713741316e-05,3.23780773623649e-06,0.0008168439599101,6.24563435206312e-06,causal, ,0.0,0.0,0.18, 
0.0423973978463061,0.0423973978463061,1.35750841077161e-27,0.0007954264057939,6.853059899877819e-22,causal, ,0.01,0.15,0.29, 
0.999999999999168,1.03065730019462e-13,1.79383931505545e-07,9.85006568359107e-19,0.999999999999168, , ,0.0,0.0,0.89, 
0.996373409423898,0.609799151498746,0.0007787175544262,5.98290364176938e-20,0.996373409423898, , ,0.0,0.8,0.28, 
0.999950598457823,0.15379086315292,3.76081018276197e-18,2.6103755195485097e-56,0.999950598457823, , ,0.0,0.31,0.92, 
0.999999789532493,0.711687694585799,1.10395443331699e-29,2.9198464119688703e-17,0.999999789532493, , ,0.0,0.62,0.87, 
0.886917841486213,0.206635474824132,0.296248626271008,1.00434365443784e-32,0.886917841486213, , ,0.0,0.42,0.66, 
0.998838871652663,0.698387348847351,0.0006376932547227,0.0007383165245904,0.998838871652663, , ,0.0,0.94,0.63, 
0.934996815953384,0.410241547126545,0.0806811616213921,2.47539938795882e-78,0.934996815953384, , ,0.0,0.42,0.12, 
0.996765825950104,0.786753330726955,0.996765825950104,6.33358944625687e-115,0.213510535103757, , ,0.0,0.72,0.26, 
0.785685468809525,0.785685468809525,0.0628002193822443,2.76155186461982e-13,0.357198882003476, , ,0.0,0.78,0.13, 
0.99712262933389,0.869151688132677,4.45688445173128e-08,1.49340270147104e-13,0.99712262933389, , ,0.0,0.25,0.23, 
1.0,0.343628975062163,1.3829837062414e-22,6.77730250971622e-09,1.0, , ,0.0,0.01,0.99, 
0.8893322102213,0.864703087490185,0.0071229344717966,1.6850757395794299e-13,0.8893322102213, , ,0.0,0.82,0.99, 
0.897477811199756,0.897477811199756,0.276626920456766,1.64441065908632e-81,0.638310966756308, , ,0.0,0.44,0.2, 
0.876561819839415,0.829615429103575,0.145396949010044,1.4781529525737e-239,0.876561819839415, , ,0.0,0.61,0.66, 
0.999999999748544,0.582231589346794,1.0058133268873e-22,1.2987533861036901e-38,0.999999999748544, , ,0.0,0.45,0.99, 
0.810520076945179,0.601786294642353,0.300921086795353,3.10713543096517e-178,0.810520076945179, , ,0.0,0.33,0.54, 
1.0,0.0079985598408373,2.71632540556298e-24,0.0003450174146292,1.0, , ,0.0,0.03,0.2, 
0.122646135666888,0.122646135666888,8.10899236113528e-05,4.577051099373361e-19,9.60644060250779e-07, , ,0.0,0.32,0.01, 
1.0,0.852937412354658,3.67128549967014e-53,1.18131958574265e-106,1.0, , ,0.0,0.2,1.0, 
0.109948484962955,0.109948484962955,1.8979188355954303e-15,1.86837744756044e-06,1.23191886305894e-26, , ,0.0,0.15,0.84, 
0.955044030484838,0.907696638232241,0.0693760515781145,4.03469650059737e-55,0.955044030484838, , ,0.0,0.56,0.99, 
0.999999122521548,0.610674856416788,1.5719882100724699e-12,2.03622428657958e-14,0.999999122521548, , ,0.0,0.78,0.72, 
0.996847144985695,0.391075199912699,0.0027351551632608,6.82502736249929e-265,0.996847144985695, , ,0.0,0.35,0.28, 
0.0003268221304437,0.0003268221304437,3.39114290653915e-79,1.24950002215211e-07,4.23948565541943e-104,causal, ,0.0,0.0,0.95, 
0.999936559985463,0.0056528203103599,0.0010631936185279,1.7100609048006902e-88,0.999936559985463, , ,0.0,0.0,0.9, 
0.696225657542621,0.550673418747186,0.653018811672073,1.06618741830099e-48,0.696225657542621, , ,0.0,0.47,0.29, 
0.780576751515976,0.780576751515976,0.571349563524682,1.27317939269823e-59,0.642536766763487, , ,0.0,0.89,0.77, 
0.998068613692114,0.834029288661807,0.0055712692413802,5.594664578680659e-134,0.998068613692114, , ,0.0,0.99,0.97, 
0.976668537636553,0.976668537636553,0.413969534627955,4.30799226235806e-06,0.701311377914468, , ,0.0,1.0,0.77, 
0.999999999989835,3.8592975451424595e-12,1.94041273410444e-08,1.71947313201748e-12,0.999999999989835, , ,0.0,0.0,1.0, 
0.978905427270352,0.690709267576301,0.978905427270352,9.703637710130209e-82,0.490299696654398, , ,0.0,0.89,0.97, 
0.321532543811593,0.321532543811593,3.01131680232711e-05,0.0087643714861628,0.0002164194904926, , ,0.0,0.77,0.31, 
0.157634703994762,0.103055177496978,0.157634703994762,3.14858276639859e-13,0.10198945833621, , ,0.0,0.28,0.87, 
0.999999999460478,0.441035694013688,6.3858210622556104e-15,4.5985863289129e-87,0.999999999460478, , ,0.0,0.46,0.96, 
1.0,0.0028861080180146,1.0454332899865202e-67,2.3341410744662303e-112,1.0, , ,0.0,0.05,1.0, 
0.999999917975899,1.88457905209977e-06,2.85140095284022e-06,5.68927193144487e-19,0.999999917975899, , ,0.0,0.0,0.98, 
0.0421413893325046,0.0256803834500185,0.0007917758608914,6.96199589990292e-114,0.0421413893325046,causal, ,0.0,0.06,0.55, 
0.999999952956662,0.662202825373375,1.0022355691005e-49,0.000173038718958,0.999999952956662, , ,0.0,0.62,0.34, 
0.0015899047300391,2.13544111835971e-08,3.81173261210767e-06,0.0015899047300391,0.0001479268840434,causal, ,0.0,0.0,0.11, 
1.0,0.994279990238951,3.2713034371606297e-56,3.63904187506554e-159,1.0, , ,0.0,0.9,1.0, 
0.689045004675918,0.687296359371118,0.207648461324728,2.7017137504872603e-239,0.689045004675918, , ,0.0,0.3,0.08, 
0.999997850886416,0.81796088981094,4.00602113912962e-08,7.801438036093561e-121,0.999997850886416, , ,0.0,0.11,0.19, 
0.912433157184522,0.887782007916994,0.0781869108789929,2.60312391174484e-08,0.912433157184522, , ,0.0,0.88,0.76, 
0.831544727730968,0.076187179820428,0.831544727730968,7.92786146270738e-239,0.765510292062289, , ,0.0,0.28,0.4, 
0.999999999995325,0.0105128448218706,1.1862127958315499e-11,0.0005478939253347,0.999999999995325, , ,0.02,0.03,0.27, 
1.0,0.57550589910699,1.78262307153544e-36,4.5001691513412e-05,1.0, , ,0.0,0.87,0.03, 
0.999999999999669,0.25538754307625,6.4203620799258394e-18,1.5095271166572e-96,0.999999999999669, , ,0.0,0.15,0.99, 
1.0,0.0348907249927174,2.08265468267551e-30,2.9407302923903997e-93,1.0, , ,0.0,0.08,1.0, 
1.0,0.256238237054979,2.04900122888766e-31,1.6319342936580902e-14,1.0, , ,0.0,0.49,1.0, 
1.0,0.923077698737712,8.45561036611615e-34,1.97541585801621e-91,1.0, , ,0.0,0.57,0.96, 
0.999999999964299,0.102072367962488,1.22580127041013e-33,3.27504514152087e-136,0.999999999964299, , ,0.0,0.24,1.0, 
0.988179561034194,0.885629767021296,1.7690898366599197e-11,0.0038957652146037,0.988179561034194, , ,0.01,0.67,0.64, 
0.705274410747513,0.192597146031035,0.600989524295997,5.95914755737128e-20,0.705274410747513, , ,0.0,0.73,0.04, 
0.907853978570273,0.442821693362717,0.0994116931201997,3.52328161713873e-06,0.907853978570273, , ,0.0,0.54,0.87, 
0.999999999998518,0.862269161294217,1.10129106512507e-19,2.71713859328886e-126,0.999999999998518, , ,0.0,0.97,1.0, 
0.715206634539576,0.715206634539576,0.423807841124201,5.49803763221062e-78,0.676572726724755, , ,0.0,0.41,0.28, 
0.99999999959506,0.888590017062068,2.17150999083579e-10,7.10234597546254e-142,0.99999999959506, , ,0.0,0.8,0.94, 
0.0001446837816474,0.0001446837816474,1.6487283835145102e-25,1.19603148248498e-08,1.64306470585077e-32,causal, ,0.0,0.0,0.3, 
0.0191244895796176,0.0191244895796176,1.05500156223665e-48,4.5968161931693405e-15,4.32503098937927e-05,causal, ,0.0,0.01,0.35, 
0.0001566972559795,0.0001566972559795,5.47208939045232e-05,2.21733069453319e-13,2.53444052052282e-08,causal, ,0.0,0.01,0.59, 
0.998497128723618,0.72898108337732,0.0014933453966061,0.0001170969341605,0.998497128723618, , ,0.01,0.31,0.5, 
0.199334895691335,0.199334895691335,0.0511467010741831,2.1703257930651e-07,0.0351088541393644, , ,0.0,0.15,0.21, 
0.857809200085464,0.0455032215674104,0.367582437442878,6.4654482429731295e-22,0.857809200085464, , ,0.0,0.23,0.05, 
0.964830308862956,0.793518282068749,0.0046132893153677,8.26641805309272e-05,0.964830308862956, , ,0.0,0.88,0.04, 
0.999999999991618,0.166576017396493,1.64450292639154e-28,4.5068691142598597e-147,0.999999999991618, , ,0.0,0.29,0.99, 
1.0,0.401047734790402,3.2295666869439e-92,1.7577895348043998e-13,1.0, , ,0.0,0.78,0.94, 
0.999608888058132,0.624728145928183,5.34796629879281e-05,2.54369399931791e-79,0.999608888058132, , ,0.0,0.1,0.96, 
1.0,1.49608541238981e-06,4.95203469266657e-13,3.7762276827133704e-19,1.0, , ,0.0,0.0,1.0, 
0.791088002749804,0.0561071811301985,0.549679869043521,7.48585303873425e-75,0.791088002749804, , ,0.0,0.04,0.61, 
0.999110332770606,0.0299344735265463,0.0001567463467663,2.78961649053195e-90,0.999110332770606, , ,0.0,0.05,0.7, 
0.321594611163942,0.321594611163942,3.56689429042588e-48,0.0001521459217109,0.009286303411783, , ,0.01,0.62,0.95, 
0.81227662679615,0.0180337141574297,0.237871220362948,3.6349158330280902e-239,0.81227662679615, , ,0.0,0.08,0.58, 
