bcmi_indep abs_spear_indep distance
0.0543920914986889 0.249969268627371 0.0214936677654527
0.0318807740268705 0.222544773470852 0.032880905881701
0.103258722777127 0.368575578619616 0.0176181514574778
0.176119915868016 0.497638347417817 0.00501934971811973
0.0323552346838539 0.167734130075454 0.0130979153287856
0.209924605866882 0.529729322052779 0.0253271473568895
0.0124642142518609 0.0152339382540294 0.0220975478297825
0.0106361311054686 0.0448714627414367 0.00992991733143669
0.144467884827251 0.431805547134041 0.00136898043678213
0.173911837300818 0.464086948023358 0.0147913472005983
0.0250459762198603 0.0106374951598884 0.0354919069783435
0.0203699701944664 0.0945339166618897 0.00151514521682137
0.105588590414096 0.314461883505422 0.00365501062199162
0.0565709191937433 0.0884930151124253 0.0375193014492098
0.107260485842003 0.393325885710462 0.0226065010884601
0.0113771000129335 0.0929036169097541 0.006324133043803
0.0916963201055585 0.294884207418246 0.00243612797568958
0.0200892032104735 0.00451197472289633 0.0330152139972447
0.131316828704473 0.346898304588062 0.0162839000427765
0.0587026186046549 0.120583376104079 0.028191340702092
0.0789967188917255 0.329015233440392 0.0263615450372283
0.0426766902693408 0.181797827385449 0.00840242043354919
0.0705038077645476 0.31872031334063 0.030675848184276
0.0355724166914834 0.144339789443698 0.00183333034235445
0.0272033913445642 0.14483462909135 0.00983870658888238
0.0139525595670312 0.0333651875960272 0.0170928552225183
0.0137880386792309 0.00482391951046825 0.0270092377107035
0.146750494435589 0.391011269466719 0.0151604230827159
0.0420694875005111 0.21843776301635 0.0218983771334525
0.0841301246582133 0.355416866250293 0.0308736758292412
0.15388956779187 0.428668463607241 0.00855362563151551
0.0855882515930598 0.364267999428918 0.0326323052521945
0.0634100643873277 0.272319280974917 0.0209415149551326
0.0468619804135783 0.193652073020821 0.00866888073525525
0.0190502606627795 0.119486969185948 0.00852396742460297
0.0313262663529523 0.238335436721201 0.0389712297509502
0.134329057689468 0.358746726401099 0.014921877640145
0.0850596998425112 0.346520068747039 0.0268647949692082
0.0302067071888756 0.186353376363314 0.0216777608142973
0.13080231858376 0.436136768959346 0.0156838610954452
0.0271678646379235 0.201828881673396 0.0299814437729868
0.0360836067673283 0.136431085025687 0.00143544083600705
0.0193539344835106 0.126359554246259 0.0106647039677061
0.0105197757614235 0.0543242789722975 0.00648577274966242
0.053452834634018 0.257585554642025 0.0250597999799597
0.0149168441923688 0.00951194597373169 0.0264113513488681
0.0260169946742186 0.0779969357895105 0.0126337919698317
0.0330964055539904 0.174177338493047 0.0146777934264604
0.0311953236316915 0.123979972859135 0.00125471506566773
0.0220681701448832 0.149897522146532 0.016430020834887
0.0246485369795646 0.0539415507991355 0.0198408966907267
0.00861105198241886 0.0475765992705309 0.00708061564048244
0.0394802789433339 0.180893953949636 0.0110743408198072
0.0248064482634131 0.00637674968955727 0.0367711187778739
0.0145227665725516 0.0664522558355829 0.00595215589512565
0.0115786184745728 0.125748863373394 0.0177244862102435
0.0164956447919104 0.0374342911035626 0.0180366675346938
0.384020855133332 0.715437041452867 0.122702626776468
0.0115243980329139 0.0715152183598187 0.00136024032556047
6.6572376607461e-05 0.0600140607680316 0.0053026906473149
0.0334817331965148 0.187390503022292 0.0189792980016873
0.0110957658530529 0.0212621848575455 0.0186901409774477
0.0144151695719444 0.116496314846163 0.0118057536595031
0.0146576788512515 0.0870165893142262 0.00117739927779928
0.0166293932446641 0.134765471837923 0.0161799104982771
0.0154207959939868 0.0174586383859384 0.0240790308001356
0.0292428469741589 0.114636663013251 0.00272444489257294
0.0214307279812739 0.0774603452405877 0.00853181353466328
0.00983125843202418 0.0380717507184518 0.0115759770422011
0.00592131494874565 0.0475816126205727 0.00456209738798696
0.00258635529133252 0.039580317532161 0.00426474909471829
0.0158094230004746 0.123493955781303 0.0129701740284047
0.0387963777559628 0.226156909543176 0.0276845555488063
0.00946357644498181 0.00804717939837785 0.0218256239564132
0.0378545273793391 0.195807443037142 0.0178575159931954
0.0567450669805307 0.248811647894758 0.0188835738188496
0.0152812215552723 0.210989395282655 0.0443357479626036
0.0747860120961922 0.308419986232854 0.0230347464583473
0.131680739808474 0.419688754788401 0.00905852025667361
0.059513183874541 0.206926161910157 0.00151487280093651
0.0817858009414748 0.309029357193699 0.0167001484411536
0.0423254072811915 0.0998838211124165 0.0201709142357743
0.0229173657586506 0.00170247809892562 0.0366527713946677
0.092254592905371 0.283752266268677 0.00201396452324256
0.0459446910642282 0.187475394205908 0.00734783487538147
0.0134546555313317 0.115259024687137 0.0122679355160762
0.00860472389490393 0.0310397804926104 0.0129094421672338
0.0280060811491388 0.00577915373331384 0.039975822594815
0.0120832959817099 0.010962737691117 0.0232481515970783
0.0450378618484484 0.227217991447503 0.022218871559102
0.0244058880930987 0.177710372469562 0.0240559628238234
0.0454135787455843 0.278619684174462 0.0400035700330557
0.140281314151642 0.460073616587765 0.0152602248316381
0.0202753463253104 0.0882148378650757 0.00365619119421411
0.0415611723257419 0.227520830208914 0.0255788131177994
0.032961189952781 0.192196487938731 0.0211620766803017
0.0269307322893999 0.183664321920151 0.0237942556321691
0.0189299919626727 0.0296704412406835 0.0230538003704753
0.0330158383817173 0.0530074235904379 0.0279996553396534
0.0219534145176753 0.0575643735275527 0.0160408541519052
0.0350057131636297 0.238079779025424 0.0354382181017964
0.0110658639622677 0.00432796835795755 0.0246371251504564
0.0422959222235388 0.133004315544976 0.00845729753236565
0.036011497702754 0.149394184117978 0.00320584935323714
0.0148732381637622 0.0612026994331198 0.00813230789066654
0.323419110076245 0.676724542917651 0.0796574960555061
0.0997310253930179 0.40658703019946 0.0343306912796164
0.210517756396458 0.545950774483271 0.0201586742807954
0.0213357857748066 0.123194347330888 0.00769352159973041
0.0373226102496696 0.218063498489563 0.026207910721928
0.0334133991848212 0.205132818288997 0.0253033246474466
0.0249694088029593 0.0694886555472261 0.014655588847679
0.0507567106533774 0.267839661672741 0.0312005204723785
0.0981194750348502 0.377461886295762 0.0255622629663785
0.19501172915476 0.558464385641798 0.0012346769359116
0.0179120534659745 0.0704082984582281 0.00772763898416777
0.0270981366150571 0.143333495466386 0.0094075413768424
0.0378739457024386 0.16692665652982 0.00764923059973515
0.00605515500418727 0.0329691792554337 0.00984308918442597
0.0192235710454854 0.0500557529679524 0.0161358724241935
0.024338037185874 0.178630756383804 0.0244441924694111
0.0215243421219529 0.142978172834907 0.0144974932186971
0.0275667262036176 0.127705447692564 0.00345498608688998
0.0242041785942697 0.0752281192945283 0.011914497165803
0.0129676487786122 0.0401061751122877 0.0137928401127108
0.0266920271153471 0.0277994543738428 0.0309767755415941
0.037425826170763 0.211623034099591 0.023838919883221
0.0302646778129696 0.102382553504805 0.00800422103367507
0.0677018575715015 0.314979948973359 0.0319778670920603
0.0185821036480008 0.0780838299975085 0.00564640907514563
0.00939521951182879 0.052683304142244 0.00601253246197837
0.024175079266974 0.0648630470287084 0.0155444165525998
0.00406307422442841 0.0338843437663857 0.00765622610541879
0.0202642426339222 0.0947655496432631 0.00133448948386856
0.0130802491672318 0.0832259756647821 0.00131592180660468
0.00868378544743493 0.101659172248669 0.0119334852065582
0.0192386166386209 0.0758523103201617 0.00704805454596943
0.0176182612353478 0.0666418947739971 0.00878165599867736
0.0176278390158612 0.101896594317851 0.00364842972565904
0.00413082153788507 0.00730846863772679 0.0170964817562425
0.0648773468144594 0.333385994735427 0.0411149963350247
0.0067012812346458 0.0206568662581662 0.014791859925842
0.0751982064625859 0.362516233036395 0.0417360430683641
0.0931193298792584 0.386975788981173 0.0335976548226441
0.0466000116559995 0.200210935834642 0.0112281893444658
0.044663797579647 0.23030624980773 0.0236585200203721
0.0114680227788649 0.068533375011678 0.00235958573068449
0.0469349797718516 0.24102479219693 0.0253152699726985
0.0354838644768064 0.111349989457492 0.00972372712361877
0.028253419528248 0.149917621859401 0.0106496612363603
0.0906056534272758 0.37615306616778 0.0321310449933652
0.0342561007469838 0.230518060952449 0.0334715906954871
0.0121782850049242 0.06309999191496 0.00494124905805695
0.00692110403695113 0.0192688050962683 0.0154872998637497
0.0202753553805623 0.027874191497444 0.0249464156454662
0.019520676950849 0.0948153821111143 0.000621162883943332
0.0700164346955621 0.288194349125506 0.0203612862128943
0.052181606802671 0.293373718627385 0.0388765418800976
0.0382448835492702 0.251354435245365 0.0370911182266559
0.0651302362564692 0.278743373824568 0.0215986108749126
0.113509015196056 0.411361244602009 0.0231233225921813
0.0172460713233792 0.0414530642816953 0.0173208723848427
0.0134554118671361 0.105657255226976 0.00887939958658708
0.0749792867913325 0.276316761888092 0.0115268012893282
0.0117637251519926 0.0844797994585883 0.00299016627852092
0.0264552154791729 0.205926872729093 0.032094169150711
0.0477109479084689 0.116744226742453 0.0192611693887123
0.0384973705436726 0.0364262488217325 0.0389790463401786
0.0154363992847491 0.0546702232815275 0.0109641278826664
0.0765927403017403 0.324940421892278 0.0271731832247989
0.0595917555898126 0.281955449194832 0.0279142184443776
0.0241455385336036 0.11672585217775 0.00278217184657277
0.0133461865331698 0.0742641088145658 0.00209496107726298
0.0125167652564119 0.0903039575605215 0.00434051666086196
0.0168056965477535 0.0418771381199819 0.0167591922995089
0.0205315739286601 0.152630990471358 0.0188322523062903
0.0283999623059041 0.150634218304626 0.0107653826105382
0.0937300377378529 0.380324150246141 0.0306793014323
0.0358463706913772 0.172942445016373 0.0116689773727789
0.0134241113559335 0.100715215168874 0.00716496855699281
0.0279624579519485 0.144708531180716 0.00908396696912015
0.0234341348773171 0.175752479816548 0.0242744081460564
0.0629814312048985 0.291558689083296 0.0281308933700706
0.0087114064491978 0.0317642964099562 0.012753629881831
0.0751015294134523 0.284441654001204 0.0142791566528602
0.0148523127755169 0.0959277669115956 0.00413944715976465
0.0228743454030482 0.189327821257236 0.0295880338410076
0.197627197432641 0.553461131769214 0.00544725085180017
0.030776640721598 0.199777090016136 0.0258808210714404
0.0469109407237092 0.258888284649633 0.0316406058395855
0.0091076619738713 0.0683310695491399 0.000222409286969207
0.0689375076178407 0.250404168059859 0.00803717225980755
0.0635902884151018 0.306179366109473 0.0327198623504479
0.0153243343550624 0.00292112739521048 0.0291180973762694
0.022923424136822 0.0912916398847785 0.00504836104913931
0.0169876496719031 0.02481230822127 0.0229504910651097
0.0470891519579083 0.181026697733073 0.00400166110284624
0.00783241198841004 0.0557953093406596 0.00345221485541102
0.0167996929746115 0.141163525370614 0.0182780125812173
0.0108116117520815 0.0113935500276122 0.0219062492974371
0.00412221654784525 0.0617876520215906 0.00213366388017793
0.0851492044080252 0.355605196854863 0.0299865865330733
0.0415153374894505 0.197061255252772 0.0148745343598745
0.0170689366320153 0.112656378168595 0.00796780166567826
0.0413548887046223 0.232054426965812 0.0273714357236895
0.0274969324151617 0.207778304057318 0.0317726966052272
0.0291723185093389 0.145151326928974 0.00810815062457912
0.0922397216773851 0.371579536283183 0.0289883744979159
0.0333102867446882 0.142067317759197 0.00314816905198392
0.139485457508281 0.460736745017995 0.0162388708613349
0.0198091091780116 0.00760019235054714 0.0316635065454135
0.0306971402058699 0.178428531968495 0.0184227169975846
0.0315823616989198 0.143790763934164 0.00537305434340757
0.0742414507514239 0.329921746700246 0.0311308314813275
0.0372312925087331 0.137377218802499 0.00217548643417199
0.0158446646152914 0.0483486667551316 0.0135765944866981
0.0214786970289392 0.167867198047808 0.023321890564671
0.0169845160974768 0.092838373890158 0.0010543321965409
0.0868688141301601 0.315787596191628 0.014328578744258
-0.00385781670094759 0.0358796315727262 0.000459245758860243
0.023517462267375 0.00288918320868598 0.0367955637129521
0.0174082958864115 0.0820563367858797 0.00314645911743652
0.0123123722630711 0.151923019766968 0.0262730485509151
0.00663960782104183 0.0153310907256231 0.0166132662778068
0.00964480800133614 0.0753722560027717 0.00175935883362576
0.0268672535393423 0.192134012103107 0.0268420442823735
0.0258712159112492 0.177992335780338 0.0227843622210797
0.0196410164100552 0.0685056452810777 0.0100167256994981
0.0146570056645906 0.0677983461108729 0.00560281547131414
0.0115053273760567 0.0818089227511417 0.00228957004846346
0.0600479299836355 0.302562645079606 0.0347582964465111
0.0484828821999612 0.232804530651269 0.0209665336598132
0.02194717347515 0.0440030185230085 0.0208199181117511
0.0434767619402487 0.215018588818842 0.0193752100738754
0.0178011540927346 0.0739385652507712 0.00637827475128715
0.036841390667622 0.0944554397875646 0.0169549125777551
0.0179089243080108 0.0891155041462431 0.00112417771250916
0.0293118631894033 0.0653064448420982 0.020194387811526
0.0497499232427547 0.193883173406116 0.00604821298083734
0.0629865125398216 0.285240154460736 0.0258967466288934
0.0366941779604899 0.201674683530542 0.0210133991484907
0.0762133216111567 0.343728732700483 0.0341573499792499
0.0113326323575014 0.0299927892280081 0.0158313218580076
0.125063576726159 0.425203439834294 0.0171958742813356
0.0589406738322083 0.254203326402908 0.0187315412519827
0.0159652561833119 0.022031728299862 0.0229749341733195
0.0161660952070282 0.0825525889709564 0.00180905477737721
0.0123804507464756 0.102864564533874 0.00889987018858471
0.0884583786774974 0.367180072690797 0.0309742451302354
0.239453025984015 0.600533362553561 0.0279744231500985
0.0201241804330544 0.11600002792656 0.00628880516715919
0.0187142286310922 0.0566829385960834 0.0133209931453456
0.0396215904058312 0.234652395901405 0.029909909829936
0.00947583090771188 0.0308189152145599 0.0138024535541726
0.0197983586953184 0.0217056752963402 0.0266765571557816
0.00423876541346334 0.0212663066880648 0.0122726871205482
0.0359874865440311 0.105998603000487 0.0120831089595002
0.0321612682402516 0.120413362173334 0.00341695653418644
0.0294326059005168 0.106766282356529 0.00567893551789999
0.00210790660289497 0.0112301935478463 0.0138199516363726
0.0188403026058479 0.170019696676576 0.0265500735177158
0.0325546416402536 0.018349590577764 0.0397965728592896
0.0317276039359101 0.0947630371791544 0.0120614830214959
0.0270651804812976 0.160769764817034 0.0155904821109504
0.0107882006937065 0.03831493871909 0.0123855696183693
0.109405069571841 0.327967188561809 0.00246090955984978
0.0415429460402543 0.208661742013169 0.0189417445629356
0.0115210402125869 0.0450818613487303 0.0106836786953156
0.0799628847132222 0.259285253978802 0.000854427675739377
0.0167010772962651 0.109671015055067 0.00725866567315299
0.00999954159832469 0.0228266626813042 0.0171124186909264
0.0263429996236371 0.0129827588344867 0.0358780255056534
0.0741584356244565 0.315638365086113 0.0261688486103534
0.0333029127725104 0.0133366110376624 0.042265468029787
0.191898612822701 0.526496834358903 0.00960100816893
0.0304703072705715 0.0103599083994952 0.0406653197530876
0.0109572900303247 0.0371812616536508 0.0129437836687084
0.037582732656798 0.200640856651615 0.019817221925062
0.0324591122551582 0.0846282779826877 0.0163218301375514
0.0300660999039859 0.189754210730646 0.0230092541983987
0.0764794799524294 0.254189096825076 0.00231570466377848
0.0701471188956679 0.305534855385634 0.0263573225227985
0.102579506852413 0.414932347619949 0.0346099165276735
0.0267677115798535 0.0816127305653289 0.0120604528961701
0.0931363771075503 0.30470717792355 0.00455456218181506
0.0465208758354069 0.1663826096358 0.000633539250266551
0.0165512441706691 0.127234923318567 0.0135960018911298
0.00659708810299492 0.00572229331286374 0.0199637891069718
0.0739724457236681 0.304184620123474 0.0223016090817082
0.0379184120073625 0.201121709863122 0.0196727926827252
0.0167266420239353 0.0302833435450913 0.0207759039953469
0.028973478387401 0.193759460599659 0.0254447921842548
0.0188213176655281 0.0901032961989208 0.00162936506821423
0.0558022308634352 0.253663204510422 0.0214775652737942
0.0198019439228736 0.120631865503559 0.00822458594782213
0.0170064261614366 0.0507640131267334 0.013811422842948
0.0431887531776054 0.16710964959543 0.00274080560778684
0.0568105035025953 0.249373745164563 0.0190206726615216
0.0305834716520371 0.165477231037157 0.0139594191202943
0.0703378519693466 0.272566011897293 0.0145463358729695
0.0373159691071518 0.21948573842588 0.026715938983225
0.0623020080416755 0.23221059339852 0.00782660952599711
0.0938679142709341 0.33348285775263 0.0140231038330961
0.0857704278766279 0.297432170213353 0.00887990980860971
0.0119550503528569 0.097982950974311 0.00757551342188949
0.034922424152138 0.242052911035278 0.0369180054961184
0.0910936071875666 0.352293120781803 0.0232558796902608
0.0552105004185855 0.213138953054817 0.00773291595304158
0.0162557542646513 0.0897327482665069 0.000640454958294216
0.0423282071718501 0.0570116545799969 0.0353002809469096
0.0231528962296243 0.00261561407523149 0.0365509687842289
0.0174760769371685 0.0598747058463176 0.0110363087206847
0.0165228282801774 0.0936003104710948 0.00175516397263469
0.0674863758624938 0.25384398614449 0.0106086598569397
0.0540782465439451 0.254978913652895 0.0235548999002561
0.0100364388524943 0.0660808163836464 0.00188541808164609
0.0426355934247645 0.161365878766799 0.00123179331465667
0.0369216876647085 0.19384801048677 0.0180390071681815
0.0333813247384091 0.151972203856984 0.00657647780726812
0.0148216538947179 0.00572663512871973 0.027657868502352
0.00549084855654289 0.101759115060586 0.014956334854141
0.125585810775049 0.425669287730203 0.0168715940318483
0.156149277122892 0.500606053813531 0.0147140049644611
0.00750573428568281 0.00837565224060333 0.0198778020924969
0.159648393988477 0.460110157310009 0.00284838846185211
0.188194955133667 0.520608058458857 0.00821330622959194
0.0546189638506785 0.240870489850496 0.0180710303222558
0.0375641323533479 0.191370141966842 0.0165636050273591
0.173007221775897 0.500797058976668 0.000992345317424407
0.177971844025126 0.502886688111841 0.00490038134797139
0.12669589058288 0.257187601167928 0.0436131158603029
0.043908216625229 0.187310879908581 0.00919528936851511
0.0132065629085492 0.0531004906567579 0.00943155576475149
0.000295421517195619 0.0688503275691656 0.00820629277280894
0.106074599783871 0.407101216978565 0.028576519770837
0.200806744411026 0.544816807963441 0.0114723176539014
0.0279403073710291 0.208269924972148 0.0315312972982919
0.0289410241457871 0.212320352882415 0.0320240682209838
0.161609954693079 0.508903935448522 0.0125322978519136
0.0599900310972601 0.245189461966 0.0145692768079254
0.221856588200317 0.582721149840662 0.0177944317374121
0.0191561054764733 0.0218425472684025 0.0260273167396849
0.163528157630699 0.499797271934052 0.00752432400197928
0.145136550630117 0.425666960516904 0.00142258129452097
0.169403839494733 0.513193336903502 0.00675311426529005
0.0478346837258297 0.246953640162783 0.0265653271558454
0.173511829694308 0.515508497321499 0.00372619192475649
0.0567808361405975 0.293075893216015 0.0344680243744473
0.12165431708666 0.430213930066638 0.0221537409188753
0.0722176433303304 0.328773608493462 0.0326193779192491
0.00746516520378898 0.122014125999473 0.0202556456225318
0.189455381960916 0.503776181453539 0.0153315241347782
0.0327401996407743 0.159977261852471 0.0100008241638255
0.0874920484335322 0.375058534914099 0.0346582141400381
0.120234663532358 0.411986489241623 0.017050834789637
0.151712523411961 0.465052324728043 0.0063208582097633
0.11039689904357 0.410827803316853 0.0258470701233883
0.0501947599429111 0.252070568563565 0.0261624617928399
0.0201491152110139 0.166235485758248 0.0239902385497543
0.0314406027841666 0.0244971965937054 0.0365850994346258
0.0230576777556315 0.0328516260384046 0.0257935889811433
0.0144997944520102 0.0470032711703786 0.0127929192164035
0.0165502939463754 0.0490358546342916 0.0139943789258841
0.00967822265321787 0.0262148305245123 0.0156163051075432
0.02158651385473 0.11165717003476 0.00338821341407511
0.00571971450432661 0.0221080632116982 0.0133613903966285
0.0282159973006081 0.19806296427254 0.0276719779563537
0.0676850123489747 0.274630875314824 0.0177571143359422
0.0141009631398352 0.0826584482306134 0.00016061117169735
0.0323468208192342 0.232665002056921 0.0360155905170767
0.0904648971931468 0.365131546079061 0.028373984473748
0.00591093837897923 0.106762183682361 0.0163285140920518
0.029323945528179 0.143025562307703 0.00721623385758425
0.0301246105500816 0.187510580281605 0.0221628780798548
0.00732055325627463 0.0820468195255234 0.00628914275024055
0.00751891570317179 0.013924492904564 0.0179323175523268
0.0398513875891783 0.221236694346109 0.0249613796503646
0.0480806252093522 0.275167454285571 0.0362899887232428
0.165431517478009 0.489423863381788 0.0020832882340402
0.0308629550266607 0.0581391604778327 0.0241745825321453
0.018779509744905 0.0236013236772429 0.0250543857142563
0.0833089729526703 0.366709628259168 0.0356264834738814
0.0456824433644114 0.285729563944024 0.0422606026401121
0.0419368122224686 0.165530849568435 0.00335517535354275
0.0211831483325466 0.157614410929112 0.0199809021193933
0.0156605428299022 0.0334223606272189 0.0186708187308259
0.0868851045206177 0.37570074158099 0.0354527152624765
0.0102646697103234 0.0403141886154045 0.0111903061699975
0.103851649333647 0.169614923657041 0.0531366737962634
0.146155551625731 0.47937383327448 0.0165735505269228
