,p_cit,p_TassocL,p_TassocGgvnL,p_GassocLgvnT,p_LindTgvnG,CIT_final_call,,p_L->A,p_L->B,"diff(B|A,B|A,L)",final_call
52391,0.999999999992243,0.0076518323041955,2.2404289248788301e-10,3.116660222363e-18,0.999999999992243, , ,0.0,0.04,0.98, 
52400,0.0457867273797261,0.0457867273797261,0.0004461543548714,3.0206571642836703e-15,2.12088481675021e-05,causal, ,0.0,0.12,0.59, 
52421,0.999990189034519,0.739098305458463,2.27391651359001e-10,3.78881340127158e-14,0.999990189034519, , ,0.0,0.01,0.01,causal
52424,1.0,0.613401837258095,2.33172933891179e-41,1.52021690436315e-69,1.0, , ,0.0,0.84,1.0, 
52432,0.869171159497107,0.757950063075453,0.422382744324177,2.52188197435431e-06,0.869171159497107, , ,0.0,0.93,0.3, 
52452,0.999999764254516,0.904602836485886,7.311967908688439e-12,3.81782965335285e-35,0.999999764254516, , ,0.0,0.55,0.88, 
52471,0.0014690680719007,0.0014690680719007,2.8458398908039102e-52,3.6871521658667104e-25,0.0001780560204973,causal, ,0.0,0.01,0.64, 
52472,0.502208601320257,1.080326244864e-05,0.502208601320257,4.4614053368831096e-116,0.234855094847415, , ,0.0,0.0,0.22, 
52478,0.99999999994187,0.0552893192377913,3.41544260533875e-07,1.16092398222928e-05,0.99999999994187, , ,0.0,0.2,0.18, 
52491,0.999874107382102,0.707728370671375,5.67075802714505e-15,2.99160449416773e-35,0.999874107382102, , ,0.0,0.9,0.48, 
52493,0.491843164647295,0.491843164647295,1.19579772822511e-09,0.0055605512458114,2.7724495722453e-18, , ,0.01,0.73,1.0, 
52494,0.999999683564423,0.702015294058856,1.92092276432081e-09,8.71349365567997e-61,0.999999683564423, , ,0.0,0.34,0.97, 
52495,0.645172424826773,0.645172424826773,2.6739389163101e-08,1.6395583991832e-05,0.210096833364224, , ,0.02,0.56,0.34, 
52500,0.997515123247374,0.763538729223246,7.95983918139775e-10,1.05311979925888e-34,0.997515123247374, , ,0.0,0.92,0.88, 
52502,0.999119168529896,0.330957310984216,2.07383005986153e-06,0.0,0.999119168529896, , ,0.0,0.11,0.71, 
52509,0.999999999326001,0.195423256269012,1.8498929708895998e-13,2.44981726720006e-76,0.999999999326001, , ,0.0,0.4,0.29, 
52515,0.886425495609912,0.23500903104411,1.88602265031034e-09,2.8044389985900298e-55,0.886425495609912, , ,0.0,0.45,0.92, 
52516,0.940353162598465,0.940353162598465,0.101836783055456,0.0001262026179995,0.552756557476948, , ,0.01,0.59,0.8, 
52519,0.999952610913003,0.871665889248892,1.1371502365450101e-23,4.37458227039276e-05,0.999952610913003, , ,0.01,0.99,0.2, 
52523,0.999999999999569,0.59188487224174,1.69332204411365e-22,2.03205959457157e-72,0.999999999999569, , ,0.0,0.87,0.93, 
52536,0.11630109206534,0.11630109206534,2.11407793030142e-19,1.12781934103693e-10,1.2051570305022e-14, , ,0.0,0.16,0.6, 
52539,0.99999998166803,0.218523666619507,8.406349054880279e-13,1.01574761056709e-62,0.99999998166803, , ,0.0,0.14,0.93, 
52545,0.999315663123778,0.007017845511745,0.0017398531015217,1.68837443511533e-05,0.999315663123778, , ,0.0,0.0,0.99, 
52548,1.0,0.0065968884276184,7.66240318441371e-59,5.75839303967229e-83,1.0, , ,0.0,0.0,1.0, 
52549,0.984103935524052,0.401565253568475,0.0009065974848646,0.0,0.984103935524052, , ,0.0,0.38,0.39, 
52556,0.385633751339865,0.385633751339865,0.190089949159711,0.0004181213626774,0.122901628063623, , ,0.01,0.75,0.67, 
52567,1.0,0.003722602544642,2.92578789739898e-97,1.69547926328628e-97,1.0, , ,0.0,0.01,1.0, 
52573,0.999999999999992,0.24787354489384,1.0495793121021101e-21,2.5924074017807e-65,0.999999999999992, , ,0.0,0.54,1.0, 
52575,0.448682460162755,0.294840777130041,9.87917248015226e-19,1.93235817520525e-13,0.448682460162755, , ,0.0,0.21,0.1, 
52576,0.999998967730743,0.552469877505706,7.3926713144806e-13,7.63327845726202e-07,0.999998967730743, , ,0.0,0.15,0.65, 
52577,0.0225123520613251,0.0225123520613251,4.25246254167875e-33,9.78569672516274e-06,1.99179070366608e-29,causal, ,0.0,0.11,0.43, 
52581,1.0,0.0768907861382003,1.69156061442163e-28,2.31794110001019e-21,1.0, , ,0.0,0.25,0.99, 
52582,0.78811398753345,0.0005224586392047,0.78811398753345,2.42666645419257e-32,0.615411122859353, , ,0.0,0.0,0.88, 
52598,0.999999996947831,0.0853800212582399,1.66462885599591e-07,5.8243761283279695e-36,0.999999996947831, , ,0.0,0.02,0.99, 
52604,0.691960873714986,0.0276220007806397,0.691960873714986,2.43344349813878e-06,0.629876294186591, , ,0.0,0.15,0.14, 
52606,0.0007412757882907,0.0007412757882907,1.19350620797196e-08,1.28352370276759e-31,5.052256959673099e-13,causal, ,0.0,0.0,0.23, 
52611,0.999999999660084,0.50721227464881,1.75486473414921e-16,1.40187982040501e-05,0.999999999660084, , ,0.0,0.82,0.63, 
52625,0.939069527612294,0.378783371641746,0.939069527612294,4.43492463200046e-06,0.562490584768411, , ,0.0,0.17,0.77, 
52627,1.0,0.388813210279401,2.8259284107915202e-68,1.99278411460011e-17,1.0, , ,0.0,0.57,0.85, 
52634,0.234633720497509,0.0073996123595408,0.234633720497509,4.1816684250916003e-32,0.0710673709039513, , ,0.0,0.07,0.24, 
52644,0.999463040268451,0.946076871702285,0.0002921726363358,0.0,0.999463040268451, , ,0.0,0.34,0.59, 
52651,0.0648495348966695,0.0409518696267956,0.0631074137994271,0.0005771405553376,0.0648495348966695, , ,0.0,0.22,0.32, 
52657,0.911761590459244,0.233719494523429,2.68593441231344e-14,5.01131495506932e-33,0.911761590459244, , ,0.0,0.27,0.01, 
52666,0.998962638584819,0.0617779451290186,1.0737994706856299e-36,5.9869475740570096e-36,0.998962638584819, , ,0.0,0.27,0.0, 
52667,0.0114465279688514,0.0001370637978967,0.0051817453977085,0.0002750554811829,0.0114465279688514,causal, ,0.0,0.0,0.13, 
52670,0.999999983622891,0.704825267574476,2.5322250428530097e-22,2.39249717557949e-37,0.999999983622891, , ,0.0,0.48,0.15, 
52675,0.814296511196313,0.0995221263216079,0.202768944053233,0.0002885971066347,0.814296511196313, , ,0.0,0.09,0.66, 
52678,0.954378250483464,0.108314820783256,0.0950252328080097,3.80831588308681e-05,0.954378250483464, , ,0.0,0.02,0.78, 
52698,0.524328727208266,0.524328727208266,0.0002735792210282,3.2377907740027e-06,2.03883384143581e-06, , ,0.0,0.52,0.99, 
52705,0.999999161072529,0.555977478576698,1.26723809686599e-21,5.28944978132877e-28,0.999999161072529, , ,0.0,0.24,0.11, 
52717,0.999766255297986,0.83034321437908,1.80457853363723e-20,2.37234078566127e-07,0.999766255297986, , ,0.0,0.32,0.89, 
52718,0.190869819834246,0.190869819834246,0.0036979988307206,1.6870513225965101e-74,0.0780535627466123, , ,0.0,0.43,0.49, 
52719,1.0,0.291703866675695,6.79489643279031e-16,4.748912932145631e-19,1.0, , ,0.0,0.55,1.0, 
52729,0.99991403577703,0.383091532076015,4.0445492532332195e-36,1.12188687495126e-12,0.99991403577703, , ,0.0,0.52,0.0, 
52738,0.863547274653382,0.705790519545591,0.863547274653382,5.51145431583174e-05,0.444201492808327, , ,0.01,0.07,0.5, 
52739,0.103083031791284,0.0470345878772045,9.94689418969483e-76,2.87085071190299e-10,0.103083031791284, , ,0.0,0.12,0.0, 
52743,0.999997386508738,0.706606063420837,4.46994630560106e-07,0.0,0.999997386508738, , ,0.0,0.85,0.89, 
52747,0.724291205423506,0.0625956041834272,0.32698071677369,0.008208211771938,0.724291205423506, , ,0.0,0.18,0.76, 
52766,0.0368866810184643,0.0368866810184643,2.50885319319846e-11,0.013529368795868,1.61546593617202e-08,causal, ,0.03,0.07,0.09, 
52771,0.88669945118216,0.105448098597793,4.1488836803420894e-11,3.40838226826109e-66,0.88669945118216, , ,0.0,0.28,0.82, 
52772,0.999999985313152,0.750103043926894,1.30361820708288e-18,8.002163206881039e-11,0.999999985313152, , ,0.0,0.63,0.09, 
52773,0.56589773951411,0.56589773951411,0.383376557510168,1.75001229159936e-58,0.027685121428617, , ,0.0,0.22,0.67, 
52783,0.173462841259794,0.173462841259794,4.9010897127398e-05,0.0006380186160818,3.99770857659616e-05, , ,0.01,0.44,0.01, 
52787,0.0768598041586875,0.0768598041586875,0.0516181791626287,3.84331692242273e-26,0.0147338746453963, , ,0.0,0.12,0.22, 
52793,0.959944990363265,0.207922737849709,6.18928939955651e-18,3.09570903689019e-33,0.959944990363265, , ,0.0,0.41,0.96, 
52810,0.683911183521407,0.259779792827243,0.683911183521407,5.29583810449961e-12,0.360091024006764, , ,0.0,0.47,0.46, 
52820,0.886887054031755,0.882132618323836,0.158173464313928,0.0001216586497864,0.886887054031755, , ,0.0,0.79,0.7, 
52822,0.999999937379785,0.889552638783451,3.4498028938952903e-15,9.8704551051717e-35,0.999999937379785, , ,0.0,0.99,0.81, 
52823,0.100020949772859,0.100020949772859,0.003385009505398,2.4230967258297802e-54,0.0002982155400965, , ,0.0,0.13,0.35, 
52825,0.455820452400716,0.299903391017407,0.0001385739979337,7.50362018034211e-55,0.455820452400716, , ,0.0,0.53,0.79, 
52826,0.99999998821643,0.460211055783074,2.7122108352874e-09,2.2111659644857e-05,0.99999998821643, , ,0.0,0.0,0.68, 
52827,1.0,0.62381736144036,7.25769678913973e-32,6.70745341317881e-06,1.0, , ,0.0,0.82,0.0, 
52828,0.999129765780459,0.71188946551644,0.0010881067209165,0.0,0.999129765780459, , ,0.0,0.76,0.17, 
52830,0.745728466586693,0.0375995537297799,0.526960755347212,0.0015196693789084,0.745728466586693, , ,0.0,0.1,0.14, 
52832,0.0568415292707586,0.0568415292707586,3.30566926701485e-32,2.70445430282144e-13,4.12374038102499e-06, , ,0.0,0.05,0.37, 
52842,0.527364390515973,0.527364390515973,4.89411562378362e-05,0.0004478720054803,1.4123875514535e-10, , ,0.0,0.79,0.17, 
52845,0.991030051965433,0.660678678561493,0.0017051582259245,1.59770060933597e-16,0.991030051965433, , ,0.0,0.12,0.25, 
52848,0.796563391972194,0.708386732236926,0.039700749744332,4.71336400900399e-88,0.796563391972194, , ,0.0,0.32,0.18, 
52854,0.0505685543859919,5.3804666905112606e-09,0.0457573436462281,1.95523489244073e-05,0.0505685543859919, , ,0.0,0.0,0.44, 
52863,0.811254481850427,0.394297120511439,5.9902681107707e-13,3.6967172677058804e-17,0.811254481850427, , ,0.0,0.2,0.84, 
52864,0.778384784707771,0.778384784707771,0.0016458335181147,0.0001315888669885,0.0381352924846671, , ,0.0,0.56,0.81, 
52871,0.999203663442158,0.807984856221449,0.000291246177484,1.0571431798748099e-55,0.999203663442158, , ,0.0,0.78,0.71, 
52878,0.967935555102746,0.515250305109171,0.0386447024163708,4.12127041741305e-14,0.967935555102746, , ,0.0,0.3,0.17, 
52880,0.0073824378036272,0.0073824378036272,0.0011883395140292,1.17178874702892e-32,0.0002471468694364,causal, ,0.0,0.05,0.95, 
52892,0.973157069143993,0.726541592332271,0.0538606098067644,0.0003313287436601,0.973157069143993, , ,0.0,0.59,0.63, 
52905,0.913120903999339,0.808853336514084,0.913120903999339,6.531836760431901e-10,0.637686764140625, , ,0.0,0.71,0.75, 
52908,0.951768555427213,0.800257263305303,0.951768555427213,0.0003686705261148,0.649124753405959, , ,0.0,0.53,0.89, 
52909,0.999999998539987,0.03225782287799,3.49845936705025e-09,4.60022349038109e-42,0.999999998539987, , ,0.0,0.15,0.6, 
52913,0.995786680960008,0.189381458977442,0.0397735554682353,4.65841689293093e-07,0.995786680960008, , ,0.0,0.4,0.35, 
52917,0.99999999999716,0.670947497435753,2.95403102649923e-32,7.16357240836242e-65,0.99999999999716, , ,0.0,0.92,0.92, 
52918,0.9907737589207,0.811212812931612,0.0189940047130461,0.0,0.9907737589207, , ,0.0,0.8,1.0, 
52921,0.998469505811096,0.630406981367456,5.71940118657395e-12,9.03701705485185e-35,0.998469505811096, , ,0.0,0.83,0.87, 
52922,0.78049054709546,0.78049054709546,0.211889095181009,0.0005175899967978,0.113686333052252, , ,0.0,0.41,0.79, 
52924,2.11644458710311e-08,2.11644458710311e-08,1.92409946349172e-10,1.05481340685728e-27,1.00175932953029e-08,causal, ,0.0,0.0,0.1, 
52927,1.0,0.0321308715058068,2.8981366227957703e-109,9.21545383221373e-13,1.0, , ,0.05,0.2,0.95, 
52941,0.890514664980409,0.0502589118683741,0.148098028338629,7.286642398266369e-28,0.890514664980409, , ,0.0,0.23,0.22, 
52947,0.213912019224225,0.213912019224225,0.136577460250818,1.09322355142713e-19,0.105469954706221, , ,0.0,0.21,0.07, 
52957,0.870363736590889,0.815447868989696,0.126574263524292,1.0825056946257e-26,0.870363736590889, , ,0.0,0.99,0.78, 
52961,1.0,0.253997163370139,5.03726776309843e-29,1.4003152054651e-20,1.0, , ,0.0,0.45,0.96, 
52966,0.0143239812273685,0.0143239812273685,3.77000969560695e-07,2.73638881492804e-10,2.90086892577575e-06,causal, ,0.0,0.02,0.02,causal
52979,0.86932003259829,0.0833290031189568,0.86932003259829,1.01465650990118e-33,0.383067310784035, , ,0.0,0.13,0.83, 
52987,0.999794442986009,0.0080335538518849,0.0002414167009128,9.6376982835375e-141,0.999794442986009, , ,0.0,0.04,0.7, 
52995,0.902237642590672,0.519247104802848,0.0564579743104922,7.83061460594109e-27,0.902237642590672, , ,0.0,0.18,0.54, 
53008,1.0661123183448302e-09,1.0661123183448302e-09,5.76312930902335e-75,1.19741499398142e-24,9.57510808082616e-41,causal, ,0.0,0.0,0.08, 
53009,0.977077837422886,0.0647402707828631,0.0849119882505001,3.57923267635719e-05,0.977077837422886, , ,0.0,0.09,0.21, 
53013,0.121442036350642,0.121442036350642,0.105143242100629,0.0001734745596357,0.052793342145402, , ,0.0,0.31,0.62, 
53014,1.0,0.100335682467249,2.5250759904192e-13,8.40743787925659e-146,1.0, , ,0.0,0.22,1.0, 
53015,0.995930389592913,0.495120482709671,0.0006470120528924,0.0,0.995930389592913, , ,0.0,0.83,0.8, 
53019,0.141487483707965,0.141487483707965,0.0002122620978056,1.51218698526459e-06,3.70227706757077e-06, , ,0.0,0.52,0.98, 
53027,1.0,0.325475178436185,2.21803181241418e-18,5.38416783634316e-12,1.0, , ,0.0,0.36,0.75, 
53033,0.82460404971401,0.753588983882996,0.0065802462965472,1.20480936153125e-26,0.82460404971401, , ,0.0,0.93,0.02, 
53034,0.995262696737623,0.923656171334367,0.0003180989525285,3.1910541219034197e-12,0.995262696737623, , ,0.0,0.77,0.98, 
53036,0.999954985008788,0.161742157113477,6.48249138084919e-05,4.42875994881709e-05,0.999954985008788, , ,0.0,0.2,0.65, 
53048,0.0051394458470703,0.0051394458470703,8.42259154876937e-08,0.0003090750136545,1.12081382453167e-07,causal, ,0.01,0.02,0.69, 
53058,0.624565081452181,0.520172197223786,0.624565081452181,0.0,0.0554361147587287, , ,0.0,0.71,0.15, 
53063,0.684611330326857,0.155216643505146,0.684611330326857,5.41108322176632e-39,0.608303525492796, , ,0.0,0.17,0.35, 
53071,0.969507781601495,0.622163508693652,9.02390834572904e-05,4.26658552003171e-87,0.969507781601495, , ,0.0,0.8,0.5, 
53083,0.273474372147662,0.273474372147662,7.40262592109029e-06,0.0139212674216168,8.1878174262811e-06, , ,0.0,0.05,0.76, 
53084,0.994056493128421,0.555620500733459,7.81229748781603e-13,9.53516124492485e-35,0.994056493128421, , ,0.0,0.46,0.8, 
53085,0.94755306751267,7.60056158825147e-07,0.145988920027529,2.00768755273549e-81,0.94755306751267, , ,0.0,0.0,0.71, 
53087,1.0,0.750782546639373,4.50754085218836e-61,2.01795900725062e-42,1.0, , ,0.0,0.83,0.91, 
53096,0.999130305693684,0.022247608122701,0.0008541450885842,1.0707131336586901e-76,0.999130305693684, , ,0.0,0.05,0.98, 
53107,0.414279156180533,0.23302961212425,4.20215231801475e-06,7.168693998009609e-55,0.414279156180533, , ,0.0,0.44,0.27, 
53110,0.893297270761025,0.658177817726634,2.15081316102591e-17,0.000135197308169,0.893297270761025, , ,0.02,0.61,0.43, 
53120,0.0448695606741734,0.0448695606741734,2.12793147858183e-18,2.2793838616279e-33,0.0403212808702907,causal, ,0.0,0.14,0.97, 
53122,0.999989732452029,0.58550565110709,9.36673578039251e-46,0.0002338696168432,0.999989732452029, , ,0.0,0.63,0.66, 
53128,0.0439175023247302,0.0439175023247302,0.0042306489147076,4.1059870959009496e-33,0.004241185157307,causal, ,0.0,0.17,0.45, 
53138,1.0,0.0003285633073491,2.51064244603682e-32,1.3240625100147101e-73,1.0, , ,0.0,0.01,1.0, 
53140,0.999424482791566,0.367920001782806,0.0002543760306962,1.69519079113259e-12,0.999424482791566, , ,0.0,0.78,0.15, 
53143,1.0,0.341276446215138,7.463657692786179e-30,3.46776003507349e-05,1.0, , ,0.0,0.02,0.12, 
53152,0.814186969438725,0.666802512032798,0.446671642373282,4.07176424781455e-17,0.814186969438725, , ,0.0,0.83,0.62, 
53158,0.154459904922442,0.154459904922442,2.8898863428997e-14,7.317020215735889e-12,4.99453626280371e-10, , ,0.0,0.17,0.44, 
53159,1.0,0.420944095766059,4.7547852881923803e-60,4.56908114382924e-39,1.0, , ,0.0,0.78,1.0, 
53168,0.998365630777744,0.477276461230205,4.40304327089318e-05,1.2126661303368301e-17,0.998365630777744, , ,0.0,0.39,0.07, 
53176,0.999904456667532,0.852810777509169,1.13258605853593e-06,2.03600928990512e-89,0.999904456667532, , ,0.0,0.11,0.38, 
53178,0.999866450452488,0.404832617861996,3.08460598159457e-05,1.69543476649787e-135,0.999866450452488, , ,0.0,0.5,1.0, 
53182,0.305660436654776,0.002527696459044,0.305660436654776,1.32881839265986e-06,0.239822600841035, , ,0.0,0.0,0.76, 
53191,0.455926418291966,0.455926418291966,0.224774132689318,1.94549104957643e-32,0.179167692644908, , ,0.0,0.83,0.86, 
53195,0.995146325935494,0.000172880260763,0.0032701600725143,1.95575839623289e-11,0.995146325935494, , ,0.0,0.01,0.81, 
53197,0.99999995682997,5.16039325170696e-08,3.37799584321666e-05,1.96948193818712e-12,0.99999995682997, , ,0.0,0.0,1.0, 
53202,0.996864029165413,0.796362730434898,2.70043794042653e-07,4.94225852198594e-27,0.996864029165413, , ,0.0,0.48,0.95, 
53209,0.750169689954575,0.340477496785069,6.46844184899563e-08,6.40566070420595e-34,0.750169689954575, , ,0.0,0.48,0.81, 
53211,0.30889693649252,0.30889693649252,5.64511583228279e-16,7.39384300115468e-06,3.5918122874543303e-20, , ,0.0,0.75,0.74, 
53220,0.0025646421886504,0.0025646421886504,1.09430730231776e-14,1.91048175327395e-10,2.3823360713042903e-15,causal, ,0.0,0.01,0.04,causal
53222,0.429226056881408,0.429226056881408,0.120395743478983,0.0004203390232566,0.0607317424549378, , ,0.01,0.25,0.57, 
53231,0.937265701792614,0.867737815358435,5.6654422592707e-07,4.93060674220664e-05,0.937265701792614, , ,0.0,0.02,0.05, 
53232,0.999999999865815,0.0193777547928898,2.4001114736931002e-24,0.0,0.999999999865815, , ,0.0,0.13,0.36, 
53237,0.959751428069004,0.715640871671683,0.0038089171871877,6.29821060637371e-27,0.959751428069004, , ,0.0,0.75,0.35, 
53241,0.0394463011048128,0.0394463011048128,9.02133525172766e-08,1.58855135321631e-11,1.4707361299552702e-09,causal, ,0.0,0.12,0.23, 
53263,0.897111434432659,0.620215595793753,0.289922912702128,0.0041002112992838,0.897111434432659, , ,0.04,0.9,0.24, 
53264,0.998428404193043,0.637758066367893,6.99647839200889e-15,1.36406529704945e-12,0.998428404193043, , ,0.0,0.83,0.61, 
53265,0.0660898275686497,0.0082291934515957,2.74499224902506e-116,1.1183048458538599e-11,0.0660898275686497, , ,0.0,0.0,0.4, 
53270,0.891267212154173,0.806451614952673,1.73922240068493e-07,5.13493920864732e-05,0.891267212154173, , ,0.0,0.03,0.19, 
53281,1.0,0.0457868464675815,1.08997490304615e-48,3.95891504192729e-52,1.0, , ,0.0,0.23,1.0, 
53292,1.0,0.875564932482539,1.2942725100661399e-36,1.4106280117195e-66,1.0, , ,0.0,0.73,1.0, 
53294,1.0,0.536869386083205,1.20979893647624e-40,1.2247041763940799e-69,1.0, , ,0.0,0.85,1.0, 
53295,0.0015102739043206,0.0015102739043206,5.42571051940735e-10,0.0010816997157148,2.2638801575584603e-09,causal, ,0.0,0.01,0.71, 
53305,0.992387532371205,0.151274972233517,0.0052565436409214,0.0,0.992387532371205, , ,0.0,0.28,0.56, 
53306,0.16529911308944,4.47983759422833e-51,0.16529911308944,5.06953019278311e-45,0.129737062772971, , ,0.0,0.0,0.26, 
53307,0.996460468964847,0.794501898146592,1.78191788050744e-07,4.77835645069741e-27,0.996460468964847, , ,0.0,0.13,0.26, 
53314,0.99996854544335,0.874963703153333,8.02861637767682e-14,9.19391124392096e-28,0.99996854544335, , ,0.0,0.34,0.25, 
53322,0.999997978324045,0.391354239422745,2.31505742703188e-33,3.9465134548694095e-18,0.999997978324045, , ,0.0,0.35,0.0, 
53328,0.818847011329858,0.545899780256734,0.818847011329858,2.17143439404806e-118,0.638488065284222, , ,0.0,0.83,0.98, 
53336,0.99999859556868,7.81782332919368e-05,0.0001518403256568,1.8408752257407098e-16,0.99999859556868, , ,0.0,0.0,0.88, 
53340,0.999981838910219,0.0066894736753116,2.03725804436338e-06,1.0674925154372701e-61,0.999981838910219, , ,0.0,0.04,1.0, 
53354,0.942261300310167,0.0878628526434714,0.0795105811571895,0.0072879773912997,0.942261300310167, , ,0.0,0.27,0.73, 
53357,1.0,0.0002613864210969,7.593378015017239e-62,7.00528887195458e-07,1.0, , ,0.0,0.01,0.99, 
53368,0.648964412991813,0.648964412991813,0.290542015096549,2.75799357717852e-05,0.195479165844318, , ,0.0,0.97,0.47, 
53389,0.902066132410076,0.683003534429659,0.169936336624132,9.66730443558757e-59,0.902066132410076, , ,0.0,0.25,0.9, 
53397,0.0021497125222942,0.0021497125222942,0.0012004127335039,0.0001931705326762,0.000671933355154,causal, ,0.0,0.0,0.37, 
53404,0.991322709752593,0.991322709752593,0.011335206903577,2.52509758863113e-16,0.966039685606093, , ,0.0,0.77,0.32, 
53405,0.989403676339195,0.621640043424928,0.989403676339195,3.2716894521363504e-09,0.482293933970858, , ,0.0,0.16,0.54, 
53418,0.999708046653361,0.366506862023206,0.0001235730164191,6.9200779466975e-60,0.999708046653361, , ,0.0,0.63,0.81, 
53420,0.999999999926687,0.031032091681122,6.885380305100599e-58,2.37604296931619e-36,0.999999999926687, , ,0.0,0.29,0.95, 
53439,0.999999235384749,0.663346663430881,3.68109554331529e-11,6.10105530703064e-41,0.999999235384749, , ,0.0,0.91,0.21, 
53441,1.0,0.102935792729302,3.68292484588858e-39,1.62921436202206e-103,1.0, , ,0.0,0.43,0.98, 
53447,0.988015483642075,0.261535390895838,0.0027219472855633,9.16303022848402e-40,0.988015483642075, , ,0.0,0.24,0.88, 
53454,0.999999651362902,0.520555046570361,3.63354298977584e-13,2.06723359587787e-18,0.999999651362902, , ,0.0,0.83,0.79, 
53459,0.999999351512997,0.859199380129884,2.43311091713115e-14,3.0568216283504e-34,0.999999351512997, , ,0.0,0.15,0.8, 
53462,0.503855355375455,0.503855355375455,0.0439278965557771,7.94684168109691e-10,0.0032141600330772, , ,0.0,0.48,0.74, 
53468,0.999999999999655,0.38763854544585,1.97895479627544e-18,3.01364146476308e-24,0.999999999999655, , ,0.0,0.47,0.84, 
53473,1.0,0.677328136175996,1.06045759973946e-64,7.050109328075859e-41,1.0, , ,0.0,0.61,1.0, 
53475,0.994268427077003,2.39441876460408e-08,0.0061385799619431,3.16257289241022e-07,0.994268427077003, , ,0.0,0.0,0.83, 
53480,0.999999999999528,0.241463277155061,6.04679451983399e-48,2.5043759526907702e-73,0.999999999999528, , ,0.0,0.49,1.0, 
53481,0.0253514016848537,0.0253514016848537,1.2967238368270501e-09,1.6795535962885001e-25,1.44759933514842e-10,causal, ,0.0,0.13,0.23, 
53482,0.999082779591136,0.927725785656309,4.28132116626849e-13,4.78892950085954e-05,0.999082779591136, , ,0.0,0.88,0.89, 
53487,1.0,0.108026890339943,1.38625507769069e-51,4.601028787487381e-44,1.0, , ,0.0,0.42,1.0, 
53500,0.999664503377438,0.0702380225725626,0.0031315324468939,8.065381710916011e-35,0.999664503377438, , ,0.0,0.16,1.0, 
53502,0.999999865068843,0.299486287905284,4.66204846124874e-07,2.16603510022359e-05,0.999999865068843, , ,0.0,0.08,0.31, 
53511,0.0039405472480567,0.0039405472480567,3.04378926158831e-54,3.03557375137651e-10,8.89019896503213e-25,causal, ,0.0,0.08,0.19, 
53514,0.666042811056757,0.446179103936308,0.0001235371879843,5.53859312872889e-39,0.666042811056757, , ,0.0,0.11,0.46, 
53521,0.645174667091766,0.0345840811246284,1.2299762577562701e-21,2.33265822985836e-42,0.645174667091766, , ,0.0,0.2,0.25, 
53536,4.19112990853201e-08,4.19112990853201e-08,1.44726236412314e-10,2.3065592427274e-08,7.68384667287863e-09,causal, ,0.0,0.0,0.11, 
53539,0.999999657911735,0.765427860045581,1.57263279297526e-10,6.37036362467347e-89,0.999999657911735, , ,0.0,0.92,0.14, 
53554,0.121108077363128,0.0048288964777318,0.114195644526461,0.0001264628637965,0.121108077363128, , ,0.0,0.02,0.46, 
53563,0.997243594623484,0.593851765309981,3.74517613850887e-05,6.88822670299448e-40,0.997243594623484, , ,0.0,0.88,0.72, 
53564,0.911657599749502,0.157473141071573,0.911657599749502,9.72012875091708e-78,0.549767511480299, , ,0.0,0.11,0.92, 
53568,0.999564708711922,0.0479843959178708,0.0018056175418538,1.0631088314091899e-12,0.999564708711922, , ,0.0,0.01,0.19, 
53569,0.999998104419969,0.0012024196867737,6.31979656690753e-07,1.4962566742741e-05,0.999998104419969, , ,0.03,0.02,0.84, 
53579,1.0,0.543497058730007,5.05968852119443e-118,1.80761536511872e-29,1.0, , ,0.0,0.24,0.89, 
53583,0.0130862341314039,0.0130862341314039,9.92459532188181e-28,5.78682266010166e-32,0.0121680894040878,causal, ,0.0,0.01,0.55, 
53584,0.941640296240617,0.369032105437549,0.151456602055749,2.15431579092695e-05,0.941640296240617, , ,0.0,0.64,0.13, 
53603,0.992471985327409,0.178245277513682,0.0056958815464136,1.5846971446806002e-59,0.992471985327409, , ,0.0,0.34,0.88, 
53604,0.049115345210721,0.0035511014091097,0.049115345210721,1.08180074465355e-53,0.0395675781356007,causal, ,0.0,0.02,0.86, 
53606,0.441414047926911,0.304176766291984,8.54518949390606e-12,1.6475371290582502e-19,0.441414047926911, , ,0.0,0.26,0.94, 
53634,0.999999952814106,0.957860744495963,1.06327934625702e-16,4.7095433655052e-23,0.999999952814106, , ,0.0,0.99,0.67, 
53638,0.795932233928139,0.632980170476841,0.795932233928139,0.0001289909499979,0.505058976248673, , ,0.0,0.93,0.31, 
53639,0.999999999998081,0.358463061750081,6.84968609558211e-10,1.80933173489841e-05,0.999999999998081, , ,0.0,0.01,0.55, 
53641,0.99999999937756,0.275250752561308,3.46842932166125e-33,1.83150966008877e-77,0.99999999937756, , ,0.0,0.56,0.99, 
53646,0.0712066670865543,0.0712066670865543,7.63607560105494e-09,6.95234276176821e-26,2.9080288331665e-09, , ,0.0,0.03,0.07, 
53656,0.999999999982826,0.82656342528497,8.074792130958831e-25,2.8565303089141097e-36,0.999999999982826, , ,0.0,0.17,0.94, 
53667,0.160123558026982,0.15722440406332,5.55172020934916e-33,6.3335485577327394e-12,0.160123558026982, , ,0.0,0.19,0.54, 
53675,1.0,0.155682966790826,8.90033958435523e-93,1.19232650542728e-41,1.0, , ,0.0,0.28,1.0, 
53679,0.999974917414006,0.0166375336373019,0.0003049277568575,1.06985264485332e-06,0.999974917414006, , ,0.0,0.05,0.93, 
