p_cit,p_TL,p_TG,p_GL,p_Lind,GroundTruth,GroundTruth,p_L->A,p_L->B,"diff(B|A,B|A,L)",pour
0.901791594413828,8.64450893090425E-10,0.214812369889101,1.67304284130308E-36,0.901791594413828,0,0,0,0,0.88,0.88
0.766470687751915,7.11915362902944E-14,0.766470687751915,1.23628080406457E-31,0.588759930264887,0,0,0,0,0.01,0.01
0.201108673055825,1.17417198400956E-15,0.201108673055825,3.10390424838771E-36,0.114667244390982,0,0,0,0,0.16,0.16
0.773595322464841,1.0543570653032E-30,0.773595322464841,4.56451714235826E-35,0.343889045812333,0,0,0,0,0.97,0.97
0.907238237797501,2.1562828416665E-31,0.111686318984792,8.04802385582711E-35,0.907238237797501,0,0,0,0.54,0.09,0.54
0.267296974985478,2.03634017966035E-47,0.267296974985478,1.6282910489152E-23,0.132110621725092,0,0,0,0.03,0.55,0.55
0.169425149576687,9.86005213325141E-56,0.164780131751183,3.56075856528934E-24,0.169425149576687,0,0,0,0,0.03,0.03
0.912229828807189,3.25156328010864E-249,0.912229828807189,2.70792920501605E-12,0.47501068518255,0,0,0,0,0.11,0.11
0.928150814720034,0.808106486379107,0.111395224955518,4.0444225686391E-41,0.928150814720034,0,0,0,0,0.92,0.92
0.855848798610186,0.579081519876201,0.307308606974987,3.15498061282441E-44,0.855848798610186,0,0,0,0,0.69,0.69
0.362352497106965,2.70793890065005E-06,0.362352497106965,2.3420224060646E-30,0.167288023709503,0,0,0,0,0.08,0.08
0.763252710854717,6.16470554986986E-08,0.763252710854717,3.0814898314608E-42,0.606562473266637,0,0,0,0,0.76,0.76
0.703723588640588,1.13236750112694E-08,0.621281980212725,1.6358452546141E-49,0.703723588640588,0,0,0,0,0.49,0.49
0.589474461330285,8.77994763399146E-13,0.589474461330285,5.55059427238868E-36,0.332333697153301,0,0,0,0,0.34,0.34
0.772968547104492,1.17422592635902E-19,0.342751563993508,1.87348523560966E-34,0.772968547104492,0,0,0,0,0.11,0.11
0.93954204913361,1.90246792640514E-25,0.098187498464663,3.6864395336498E-46,0.93954204913361,0,0,0,0,0.44,0.44
0.381181756192622,2.37221230506088E-39,0.381181756192622,1.09374647720241E-36,0.212691973554609,0,0,0,0,0.32,0.32
0.768934486520208,1.35171591943548E-40,0.768934486520208,1.14714340378116E-35,0.627894594252915,0,0,0,0.19,0.56,0.56
0.642093869514757,3.16305047413313E-61,0.642093869514757,2.28374162982047E-41,0.281595343782894,0,0,0,0.88,0.82,0.88
0.114283046529317,1.68981788371169E-263,0.025405967251753,1.99043786565454E-08,0.114283046529317,0,0,0.41,0,0.14,0.41
0.344173395803305,0.344173395803305,0.238978636127939,9.46664489621561E-52,0.095688565743555,0,0,0.02,0,0.49,0.49
0.724713290338279,0.001276252837826,0.667228846473333,2.12143900848289E-54,0.724713290338279,0,0,0.16,0,0.64,0.64
0.764246445730681,1.86890245499153E-07,0.479858796182053,5.43409640526176E-63,0.764246445730681,0,0,0.12,0,0.95,0.95
0.081300670266885,5.72288371037884E-05,0.081300670266885,1.18088188956453E-43,0.03864759381074,0,0,0.04,0,0.33,0.33
0.934366033620699,2.98065100402269E-08,0.934366033620699,2.79925888465303E-55,0.506461029033654,0,0,0,0,0.06,0.06
0.951402485059171,1.87900846598657E-16,0.087121185240996,3.05137134244463E-49,0.951402485059171,0,0,0,0,0.52,0.52
0.260704172079413,1.34397875465523E-17,0.260704172079413,7.48965839147307E-43,0.102255779370265,0,0,0,0.7,0.16,0.7
0.768187326359567,2.11233035415402E-22,0.768187326359567,1.24197554998987E-48,0.587495251765199,0,0,0,0.26,0.42,0.42
0.535352681910896,3.19675818353438E-35,0.535352681910896,1.84387326961794E-53,0.307522000200118,0,0,0,0,0.71,0.71
0.866040168751982,6.44486216603259E-40,0.866040168751982,2.97340117507578E-50,0.415144507051926,0,0,0,0,0.16,0.16
0.71151650306315,2.90378823889768E-45,0.608948009171803,2.05722702161297E-32,0.71151650306315,0,0,0,0,0.78,0.78
0.70226966143423,1.34886153530525E-264,0.70226966143423,9.21405035507262E-18,0.368253948016284,0,0,0,0,0.38,0.38
0.96984173193266,0.670305886328847,0.96984173193266,1.28147789817218E-256,0.32512102054632,0,0,0,0,0.72,0.72
0.990088692766712,0.130680709928196,0.990088692766712,6.50865991744412E-284,0.453803868940957,0,0,0,0,0.74,0.74
0.781768837273601,0.000374174159606,0.50308640092641,5.43991996713062E-266,0.781768837273601,0,0,0,0,0.83,0.83
0.855983315821774,1.93391808842434E-07,0.212832773217935,8.31218821718707E-246,0.855983315821774,0,0,0,0,0.73,0.73
0.896155535978192,3.96271418606913E-09,0.896155535978192,1.51645826259852E-248,0.607341816843258,0,0,0,0,0.65,0.65
0.71286759657584,3.43450530130113E-18,0.457603455982018,4.30568675339946E-243,0.71286759657584,0,0,0,0.05,0.31,0.31
0.711089920204715,1.19646030927554E-25,0.711089920204715,1.48016495916341E-233,0.404339993873871,0,0,0,0.14,0.19,0.19
0.693342786276621,1.11371360857308E-29,0.581055151755845,6.01530403877753E-232,0.693342786276621,0,0,0.23,0.58,0.3,0.58
0.788439810460613,1.39001127453132E-31,0.788439810460613,6.37439768319392E-221,0.601401052217537,0,0,0.03,0.01,0.63,0.63
0.734261886453106,3.52530992092792E-53,0.418877404399101,1.74785344696554E-227,0.734261886453106,0,0,0.14,0,0.62,0.62
0.951676819960947,9.99072273469892E-51,0.051987199941895,5.08699303594879E-241,0.951676819960947,0,0,0,0,0.16,0.16
0.963900855705228,2.31553086116399E-273,0.963900855705228,1.68183931197012E-111,0.504130201406452,0,0,0.01,0,0.25,0.25
