"B0","B1"
4.10712700953072,1.99641469067337
4.00888382328033,1.89817150442299
3.431328034221,1.32061571536366
3.45768692428652,1.34697460542918
3.32524708136568,1.21453476250834
3.75781584679447,1.64710352793713
3.67342815648769,1.56271583763035
2.82335258067162,0.712640261814276
3.74396429896724,1.63325198010989
3.32781029523773,1.21709797638038
3.54540119948555,1.43468888062821
3.94435862034755,1.8336463014902
3.79771182369931,1.68699950484196
3.69640665403748,1.58569433518013
3.49417776883986,1.38346544998252
3.29172682122203,1.18101450236468
3.47335378357056,1.36264146471321
3.59336410853781,1.48265178968046
3.95991385883027,1.84920153997293
3.74466339665229,1.63395107779495
3.44695025610832,1.33623793725098
3.45928910551007,1.34857678665273
2.92852504688521,0.817812728027867
4.06816898590871,1.95745666705137
2.53297015600746,0.422257837150118
3.6551963333834,1.54448401452606
3.56608109173833,1.45536877288098
3.44301748563744,1.33230516678009
3.76962159943247,1.65890928057512
3.65291924608156,1.54220692722422
3.45463433148225,1.34392201262491
3.65062124237448,1.53990892351713
3.95008846987449,1.83937615101714
4.10709382816285,1.99638150930551
3.80188930794117,1.69117698908383
3.68873437873914,1.57802205988179
3.64054342074601,1.52983110188866
3.62831460753301,1.51760228867566
3.42017271147752,1.30946039262018
3.94773072807513,1.83701840921779
3.09587203929907,0.985159720441728
3.53352436636854,1.4228120475112
3.50087564459573,1.39016332573839
3.59147435985607,1.48076204099873
3.89069821848961,1.77998589963227
3.57313849145434,1.462426172597
4.0699193031162,1.95920698425886
3.47701073312362,1.36629841426627
2.98821512376721,0.877502804909864
3.47590038834601,1.36518806948867
3.97289137604884,1.8621790571915
3.36551936534705,1.25480704648971
3.77602652127548,1.66531420241813
3.57339233100027,1.46268001214293
4.46809686639028,2.35738454753294
4.12069980249438,2.00998748363703
3.90889634401203,1.79818402515468
3.78041024747727,1.66969792861992
3.43672995312404,1.3260176342667
4.02322760069882,1.91251528184147
3.7418854077258,1.63117308886846
3.79091686129567,1.68020454243833
2.93575504258112,0.825042723723779
3.50056199647052,1.38984967761318
3.39389975741857,1.28318743856123
3.65287258736032,1.54216026850297
3.87362131717431,1.76290899831696
3.40965375505897,1.29894143620162
3.51268674627314,1.4019744274158
3.45436335795632,1.34365103909898
3.13133961036549,1.02062729150815
3.39276216220642,1.28204984334907
3.79380112204957,1.68308880319223
3.624826699456,1.51411438059865
3.61396308649972,1.50325076764238
3.4084676288622,1.29775531000486
3.24162578615414,1.13091346729679
3.84689617077259,1.73618385191525
3.83021637099391,1.71950405213656
3.94352446825104,1.8328121493937
3.51505908598245,1.40434676712511
3.83988417615422,1.72917185729688
3.74479176978154,1.6340794509242
3.73765568406461,1.62694336520727
3.18304528721562,1.07233296835827
3.08607311316916,0.975360794311816
3.77092858500496,1.66021626614762
3.40913973335895,1.2984274145016
3.46543952341964,1.3547272045623
3.56103943137995,1.45032711252261
3.4621919431639,1.35147962430655
3.49226665874215,1.3815543398848
3.45395873288613,1.34324641402879
3.68776651093659,1.57705419207925
3.47151939406995,1.3608070752126
3.41403114877955,1.3033188299222
3.8655279393252,1.75481562046785
3.74621290181682,1.63550058295947
3.77423136424647,1.66351904538912
3.02817487178574,0.917462552928394
2.93683126606932,0.826118947211973
3.56731853647284,1.4566062176155
3.23744529193407,1.12673297307672
4.08066953820855,1.96995721935121
3.93619913760295,1.8254868187456
2.77007782943696,0.659365510579615
4.01762866102484,1.9069163421675
3.11209016244146,1.00137784358412
2.89831629048916,0.787603971631821
2.8609499487568,0.75023762989946
4.00109788709384,1.8903855682365
3.41219954791387,1.30148722905652
3.05359782706043,0.942885508203089
3.8490647617478,1.73835244289046
3.67536854523452,1.56465622637718
4.24862697618974,2.1379146573324
3.6490885790324,1.53837626017505
3.53313213024873,1.42241981139138
3.24742429320952,1.13671197435217
3.48128316811474,1.3705708492574
4.09269346877806,1.98198114992071
3.46629277675143,1.35558045789409
3.65846184566361,1.54774952680626
3.69011472432926,1.57940240547191
3.7807382087223,1.67002588986495
3.59006147002468,1.47934915116734
3.9765148222484,1.86580250339106
3.76098071597371,1.65026839711636
4.15704637020046,2.04633405134311
3.60556740777383,1.49485508891648
3.75070072964198,1.63998841078464
3.76047398276715,1.64976166390981
3.53673848430774,1.42602616545039
4.1360025315821,2.02529021272475
2.25497146448038,0.144259145623038
3.9281388103805,1.81742649152316
3.73419109791841,1.62347877906107
3.81054358209915,1.69983126324181
3.42213832900945,1.31142601015211
3.65108722021334,1.540374901356
2.74948758515194,0.638775266294591
3.86196971309842,1.75125739424108
3.57016256477398,1.45945024591664
3.30655710213292,1.19584478327557
3.71065947210199,1.59994715324464
3.72623365473766,1.61552133588032
3.56927396471017,1.45856164585282
3.5869857024606,1.47627338360326
3.19411554616323,1.08340322730588
3.4917785033138,1.38106618445646
3.53676649585275,1.42605417699541
3.95521282087889,1.84450050202155
3.59099014079829,1.48027782194095
3.15005612911971,1.03934381026237
4.08277652367979,1.97206420482245
2.28430288110905,0.173590562251706
4.1529427350746,2.04223041621726
3.68881896382577,1.57810664496843
3.73696681927802,1.62625450042068
3.0721342527891,0.961421933931755
3.43498366894414,1.3242713500868
3.80759017341304,1.69687785455569
2.7363950533103,0.62568273445296
3.70076956907231,1.59005725021496
3.76957930769655,1.6588669888392
3.82027436567978,1.70956204682244
3.85156516595073,1.74085284709338
3.57557793400451,1.46486561514717
3.17544362173636,1.06473130287902
3.94995557302291,1.83924325416557
3.8183665119544,1.70765419309706
2.85856845423527,0.747856135377929
4.13972068814573,2.02900836928839
3.33378451710765,1.2230721982503
3.20172558125759,1.09101326240024
3.84299545325877,1.73228313440143
3.71207713970656,1.60136482084922
3.88814274150802,1.77743042265068
3.40746530480149,1.29675298594415
3.8926153396652,1.78190302080786
3.7512174659224,1.64050514706506
3.51126270130932,1.40055038245197
2.78611786253711,0.675405543679762
3.06687715241194,0.956164833554597
3.88950156149391,1.77878924263657
3.50338662565634,1.39267430679899
4.2780350127436,2.16732269388626
3.76977970213384,1.65906738327649
3.68384522323955,1.57313290438221
3.43681238671376,1.32610006785642
3.8043691025381,1.69365678368075
3.54195587585787,1.43124355700053
3.59362830958677,1.48291599072943
3.3241692726035,1.21345695374615
3.56541660998759,1.45470429113024
3.22833518339175,1.1176228645344
2.81740978218369,0.706697463326349
3.88275823806832,1.77204591921097
3.63650750399323,1.52579518513589
3.5623702701595,1.45165795130216
3.73189262899478,1.62118031013744
2.60642476785344,0.495712448996092
3.90309666904098,1.79238435018363
3.22348974424788,1.11277742539053
3.48429251963611,1.37358020077876
3.44365274207501,1.33294042321767
3.87033277515029,1.75962045629295
